Ont name,Classification time (ms),Reasoner
ore_ont_566.owl,2554.0,HERMIT
ore_ont_15184.owl,80575.0,HERMIT
ore_ont_11477.owl,17262.333333333332,HERMIT
ore_ont_6999.owl,2721.6666666666665,HERMIT
ore_ont_239.owl,1800000.0,HERMIT
ore_ont_14334.owl,12459.666666666664,HERMIT
ore_ont_11695.owl,1800000.0,HERMIT
ore_ont_6368.owl,1921.666666666667,HERMIT
ore_ont_1325.owl,1911.0,HERMIT
ore_ont_11619.owl,3065.0,HERMIT
ore_ont_13902.owl,10673.333333333334,HERMIT
ore_ont_7399.owl,102824.0,HERMIT
ore_ont_2360.owl,96841.33333333331,HERMIT
ore_ont_12330.owl,12281.0,HERMIT
ore_ont_9635.owl,1960.0,HERMIT
ore_ont_6617.owl,2063.6666666666665,HERMIT
ore_ont_5074.owl,1645.333333333333,HERMIT
ore_ont_14308.owl,27907.66666666667,HERMIT
ore_ont_7011.owl,4178.666666666667,HERMIT
ore_ont_6230.owl,4812.333333333333,HERMIT
ore_ont_7340.owl,27189.66666666667,HERMIT
ore_ont_16814.owl,2075.0,HERMIT
ore_ont_10314.owl,1739.0,HERMIT
ore_ont_3301.owl,5296.0,HERMIT
ore_ont_3726.owl,-1.0,HERMIT
ore_ont_10929.owl,7421.333333333332,HERMIT
ore_ont_9303.owl,3252.0,HERMIT
ore_ont_5792.owl,4162.0,HERMIT
ore_ont_6120.owl,11559.666666666664,HERMIT
ore_ont_16371.owl,2775.666666666666,HERMIT
ore_ont_9014.owl,3868.333333333334,HERMIT
ore_ont_9724.owl,-1.0,HERMIT
ore_ont_5485.owl,3151.0,HERMIT
ore_ont_4226.owl,4748.333333333333,HERMIT
ore_ont_4581.owl,89053.66666666669,HERMIT
ore_ont_4780.owl,50473.33333333334,HERMIT
ore_ont_10197.owl,604982.6666666665,HERMIT
ore_ont_13690.owl,5897.666666666668,HERMIT
ore_ont_16669.owl,5160.333333333333,HERMIT
ore_ont_155.owl,2181.0,HERMIT
ore_ont_13053.owl,1784.0,HERMIT
ore_ont_10146.owl,2718.0,HERMIT
ore_ont_4400.owl,1968.666666666667,HERMIT
ore_ont_13840.owl,3353.666666666666,HERMIT
ore_ont_11203.owl,1567.0,HERMIT
ore_ont_8298.owl,2681.6666666666665,HERMIT
ore_ont_3263.owl,2042.0,HERMIT
ore_ont_10127.owl,10079.666666666666,HERMIT
ore_ont_13482.owl,1800000.0,HERMIT
ore_ont_8579.owl,5616.333333333332,HERMIT
ore_ont_16684.owl,11799.0,HERMIT
ore_ont_15152.owl,4720.666666666667,HERMIT
ore_ont_9499.owl,20225.33333333333,HERMIT
ore_ont_5359.owl,4002.666666666666,HERMIT
ore_ont_13684.owl,12103.0,HERMIT
ore_ont_4178.owl,6885.666666666668,HERMIT
ore_ont_16744.owl,-1.0,HERMIT
ore_ont_16453.owl,3660.0,HERMIT
ore_ont_6948.owl,1800000.0,HERMIT
ore_ont_6202.owl,3742.333333333334,HERMIT
ore_ont_9786.owl,7956.333333333332,HERMIT
ore_ont_12415.owl,1601.0,HERMIT
ore_ont_14863.owl,2842.0,HERMIT
ore_ont_12323.owl,1942.333333333333,HERMIT
ore_ont_4917.owl,19227.666666666668,HERMIT
ore_ont_8362.owl,1870.0,HERMIT
ore_ont_16738.owl,103073.33333333331,HERMIT
ore_ont_13066.owl,1612.0,HERMIT
ore_ont_6822.owl,19590.0,HERMIT
ore_ont_7256.owl,10109.0,HERMIT
ore_ont_10264.owl,1519.333333333333,HERMIT
ore_ont_420.owl,1856.333333333333,HERMIT
ore_ont_10888.owl,1969.0,HERMIT
ore_ont_13898.owl,4292.0,HERMIT
ore_ont_15929.owl,28229.0,HERMIT
ore_ont_7729.owl,526479.3333333335,HERMIT
ore_ont_10838.owl,1800000.0,HERMIT
ore_ont_6659.owl,13321.333333333336,HERMIT
ore_ont_3914.owl,130916.33333333331,HERMIT
ore_ont_9890.owl,12602.333333333336,HERMIT
ore_ont_13872.owl,1802.333333333333,HERMIT
ore_ont_14879.owl,11228.0,HERMIT
ore_ont_12379.owl,1716.333333333333,HERMIT
ore_ont_10174.owl,1532.666666666667,HERMIT
ore_ont_7251.owl,4469.666666666667,HERMIT
ore_ont_12452.owl,5908.333333333332,HERMIT
ore_ont_8273.owl,16140.666666666664,HERMIT
ore_ont_1272.owl,15619.666666666664,HERMIT
ore_ont_7439.owl,4940.333333333333,HERMIT
ore_ont_10199.owl,1712.0,HERMIT
ore_ont_1123.owl,1800000.0,HERMIT
ore_ont_12925.owl,5056.0,HERMIT
ore_ont_12221.owl,8038.0,HERMIT
ore_ont_668.owl,3668.333333333334,HERMIT
ore_ont_4918.owl,1879.666666666667,HERMIT
ore_ont_3050.owl,102781.66666666669,HERMIT
ore_ont_13139.owl,2889.0,HERMIT
ore_ont_1705.owl,1594.333333333333,HERMIT
ore_ont_13545.owl,7654.666666666668,HERMIT
ore_ont_2664.owl,83263.33333333331,HERMIT
ore_ont_6859.owl,1962.333333333333,HERMIT
ore_ont_13124.owl,3590.0,HERMIT
ore_ont_9758.owl,80957.66666666669,HERMIT
ore_ont_15687.owl,-1.0,HERMIT
ore_ont_10481.owl,45013.66666666666,HERMIT
ore_ont_1944.owl,1992.0,HERMIT
ore_ont_12801.owl,5280.0,HERMIT
ore_ont_15933.owl,2274.333333333333,HERMIT
ore_ont_2622.owl,109076.0,HERMIT
ore_ont_11949.owl,1801.666666666667,HERMIT
ore_ont_9835.owl,1160041.666666667,HERMIT
ore_ont_5852.owl,1630.0,HERMIT
ore_ont_6664.owl,12773.0,HERMIT
ore_ont_8666.owl,2205.333333333333,HERMIT
ore_ont_8882.owl,24815.33333333333,HERMIT
ore_ont_4834.owl,69008.33333333331,HERMIT
ore_ont_385.owl,2145.0,HERMIT
ore_ont_13524.owl,1720.666666666667,HERMIT
ore_ont_850.owl,10997.666666666664,HERMIT
ore_ont_8187.owl,2515.333333333333,HERMIT
ore_ont_7479.owl,56934.33333333334,HERMIT
ore_ont_508.owl,1732.333333333333,HERMIT
ore_ont_3106.owl,4823.333333333333,HERMIT
ore_ont_3341.owl,1998.0,HERMIT
ore_ont_1866.owl,2167.333333333333,HERMIT
ore_ont_15791.owl,1379.0,HERMIT
ore_ont_5978.owl,1864.333333333333,HERMIT
ore_ont_15878.owl,24933.66666666667,HERMIT
ore_ont_3087.owl,1800000.0,HERMIT
ore_ont_6076.owl,26880.33333333333,HERMIT
ore_ont_5033.owl,2677.0,HERMIT
ore_ont_3349.owl,2484.6666666666665,HERMIT
ore_ont_9054.owl,2747.0,HERMIT
ore_ont_2038.owl,1675.333333333333,HERMIT
ore_ont_4897.owl,1885.666666666667,HERMIT
ore_ont_14816.owl,1785.0,HERMIT
ore_ont_10280.owl,5154.333333333333,HERMIT
ore_ont_9557.owl,2273.6666666666665,HERMIT
ore_ont_6857.owl,4845.666666666667,HERMIT
ore_ont_7712.owl,114136.66666666669,HERMIT
ore_ont_10749.owl,46980.33333333334,HERMIT
ore_ont_7584.owl,3448.0,HERMIT
ore_ont_16299.owl,5484.0,HERMIT
ore_ont_12387.owl,40258.0,HERMIT
ore_ont_202.owl,2215.333333333333,HERMIT
ore_ont_13759.owl,2193.0,HERMIT
ore_ont_257.owl,3680.0,HERMIT
ore_ont_14191.owl,44527.0,HERMIT
ore_ont_8668.owl,65837.0,HERMIT
ore_ont_16274.owl,2080.6666666666665,HERMIT
ore_ont_5358.owl,32123.66666666667,HERMIT
ore_ont_9498.owl,70030.33333333331,HERMIT
ore_ont_5669.owl,3503.0,HERMIT
ore_ont_12884.owl,100341.33333333331,HERMIT
ore_ont_12351.owl,67083.0,HERMIT
ore_ont_12097.owl,2615.6666666666665,HERMIT
ore_ont_11037.owl,39707.0,HERMIT
ore_ont_6816.owl,14329.666666666664,HERMIT
ore_ont_1537.owl,2179.6666666666665,HERMIT
ore_ont_1666.owl,4563.333333333333,HERMIT
ore_ont_3133.owl,107443.66666666669,HERMIT
ore_ont_3836.owl,80764.0,HERMIT
ore_ont_8119.owl,2190.333333333333,HERMIT
ore_ont_8578.owl,2483.0,HERMIT
ore_ont_10160.owl,2776.0,HERMIT
ore_ont_3966.owl,2279.333333333333,HERMIT
ore_ont_2121.owl,1800000.0,HERMIT
ore_ont_16594.owl,1835.333333333333,HERMIT
ore_ont_10425.owl,3286.0,HERMIT
ore_ont_9899.owl,4500.333333333333,HERMIT
ore_ont_3842.owl,1686.666666666667,HERMIT
ore_ont_1685.owl,-1.0,HERMIT
ore_ont_2591.owl,6856.0,HERMIT
ore_ont_4898.owl,2636.0,HERMIT
ore_ont_15796.owl,124624.66666666669,HERMIT
ore_ont_3080.owl,1800000.0,HERMIT
ore_ont_1931.owl,2457.6666666666665,HERMIT
ore_ont_2456.owl,2184.6666666666665,HERMIT
ore_ont_7300.owl,12993.0,HERMIT
ore_ont_4724.owl,1700.0,HERMIT
ore_ont_904.owl,5074.0,HERMIT
ore_ont_14348.owl,2623.0,HERMIT
ore_ont_2749.owl,2568.333333333333,HERMIT
ore_ont_13392.owl,1703.666666666667,HERMIT
ore_ont_5612.owl,31574.33333333333,HERMIT
ore_ont_3455.owl,1811.0,HERMIT
ore_ont_16767.owl,4846.333333333333,HERMIT
ore_ont_4798.owl,3356.666666666666,HERMIT
ore_ont_13064.owl,2118.333333333333,HERMIT
ore_ont_3685.owl,2790.333333333333,HERMIT
ore_ont_3484.owl,3648.666666666666,HERMIT
ore_ont_5059.owl,13306.0,HERMIT
ore_ont_5769.owl,10928.333333333334,HERMIT
ore_ont_10702.owl,11109.333333333336,HERMIT
ore_ont_13276.owl,1594212.666666667,HERMIT
ore_ont_11523.owl,2031.0,HERMIT
ore_ont_8431.owl,111956.66666666669,HERMIT
ore_ont_5216.owl,2061.333333333333,HERMIT
ore_ont_12721.owl,1737.0,HERMIT
ore_ont_13383.owl,4200.666666666667,HERMIT
ore_ont_4572.owl,11068.0,HERMIT
ore_ont_4242.owl,7657.333333333332,HERMIT
ore_ont_22.owl,4095.666666666666,HERMIT
ore_ont_4092.owl,55610.0,HERMIT
ore_ont_6923.owl,2890.666666666666,HERMIT
ore_ont_15125.owl,11798.666666666664,HERMIT
ore_ont_13657.owl,2142.333333333333,HERMIT
ore_ont_5966.owl,1823.333333333333,HERMIT
ore_ont_13591.owl,8042.333333333332,HERMIT
ore_ont_330.owl,3304.0,HERMIT
ore_ont_4354.owl,4550.0,HERMIT
ore_ont_13887.owl,2038.666666666667,HERMIT
ore_ont_10992.owl,4192.0,HERMIT
ore_ont_6401.owl,4143.666666666667,HERMIT
ore_ont_6409.owl,2677.333333333333,HERMIT
ore_ont_16509.owl,3212.333333333333,HERMIT
ore_ont_11274.owl,2176.333333333333,HERMIT
ore_ont_2697.owl,1644.0,HERMIT
ore_ont_15490.owl,3889.666666666666,HERMIT
ore_ont_3770.owl,1771.333333333333,HERMIT
ore_ont_10536.owl,1597.0,HERMIT
ore_ont_13423.owl,33382.666666666664,HERMIT
ore_ont_9663.owl,1800000.0,HERMIT
ore_ont_5604.owl,2242.6666666666665,HERMIT
ore_ont_6067.owl,2152.333333333333,HERMIT
ore_ont_13708.owl,10697.0,HERMIT
ore_ont_16056.owl,1169209.0,HERMIT
ore_ont_15950.owl,2567.333333333333,HERMIT
ore_ont_703.owl,2023.666666666667,HERMIT
ore_ont_7188.owl,3810.333333333334,HERMIT
ore_ont_1555.owl,3686.333333333334,HERMIT
ore_ont_13954.owl,10718.0,HERMIT
ore_ont_13526.owl,-1.0,HERMIT
ore_ont_2266.owl,2266.333333333333,HERMIT
ore_ont_10517.owl,12321.333333333336,HERMIT
ore_ont_15249.owl,14310.0,HERMIT
ore_ont_10389.owl,4582.333333333333,HERMIT
ore_ont_13799.owl,2311.0,HERMIT
ore_ont_2105.owl,5628.666666666668,HERMIT
ore_ont_1211.owl,2381.333333333333,HERMIT
ore_ont_9709.owl,1790.0,HERMIT
ore_ont_6800.owl,6348.0,HERMIT
ore_ont_8671.owl,26530.66666666667,HERMIT
ore_ont_13928.owl,1800000.0,HERMIT
ore_ont_5894.owl,12099.666666666664,HERMIT
ore_ont_12584.owl,1575.666666666667,HERMIT
ore_ont_14551.owl,308828.0,HERMIT
ore_ont_6635.owl,1863.333333333333,HERMIT
ore_ont_8844.owl,43188.0,HERMIT
ore_ont_1199.owl,-1.0,HERMIT
ore_ont_11378.owl,1800000.0,HERMIT
ore_ont_3852.owl,2028.0,HERMIT
ore_ont_6589.owl,1965.333333333333,HERMIT
ore_ont_2497.owl,5896.0,HERMIT
ore_ont_10672.owl,88301.0,HERMIT
ore_ont_14593.owl,106324.0,HERMIT
ore_ont_13306.owl,1848.666666666667,HERMIT
ore_ont_11053.owl,102286.33333333331,HERMIT
ore_ont_12955.owl,7890.0,HERMIT
ore_ont_14255.owl,92271.66666666669,HERMIT
ore_ont_7111.owl,1116630.666666667,HERMIT
ore_ont_9881.owl,525629.3333333335,HERMIT
ore_ont_868.owl,-1.0,HERMIT
ore_ont_16617.owl,115920.0,HERMIT
ore_ont_7944.owl,55004.0,HERMIT
ore_ont_264.owl,8965.333333333334,HERMIT
ore_ont_14407.owl,6717.666666666668,HERMIT
ore_ont_6910.owl,96340.33333333331,HERMIT
ore_ont_14066.owl,4666.333333333333,HERMIT
ore_ont_5760.owl,390703.0,HERMIT
ore_ont_7234.owl,5897.0,HERMIT
ore_ont_12948.owl,1874.333333333333,HERMIT
ore_ont_13643.owl,1620.0,HERMIT
ore_ont_4279.owl,2660.6666666666665,HERMIT
ore_ont_11577.owl,1915.333333333333,HERMIT
ore_ont_16286.owl,39046.333333333336,HERMIT
ore_ont_10833.owl,1582.666666666667,HERMIT
ore_ont_5089.owl,1551.333333333333,HERMIT
ore_ont_5721.owl,2554.6666666666665,HERMIT
ore_ont_10380.owl,35674.333333333336,HERMIT
ore_ont_13153.owl,11425.0,HERMIT
ore_ont_8982.owl,24197.33333333333,HERMIT
ore_ont_5107.owl,1862.666666666667,HERMIT
ore_ont_12101.owl,1705.0,HERMIT
ore_ont_1478.owl,130936.33333333331,HERMIT
ore_ont_15536.owl,4189.666666666667,HERMIT
ore_ont_13991.owl,1800000.0,HERMIT
ore_ont_5566.owl,27273.66666666667,HERMIT
ore_ont_14776.owl,8821.333333333334,HERMIT
ore_ont_15557.owl,13388.0,HERMIT
ore_ont_1767.owl,3576.333333333333,HERMIT
ore_ont_2142.owl,46667.66666666666,HERMIT
ore_ont_1306.owl,1622376.666666667,HERMIT
ore_ont_14040.owl,2631.0,HERMIT
ore_ont_1065.owl,2704.333333333333,HERMIT
ore_ont_2020.owl,7325.333333333332,HERMIT
ore_ont_8492.owl,4392.333333333333,HERMIT
ore_ont_2229.owl,1553.0,HERMIT
ore_ont_9857.owl,2416.333333333333,HERMIT
ore_ont_10275.owl,2946.666666666666,HERMIT
ore_ont_11392.owl,1565.666666666667,HERMIT
ore_ont_9886.owl,17156.0,HERMIT
ore_ont_4775.owl,4617.666666666667,HERMIT
ore_ont_16610.owl,3405.666666666666,HERMIT
ore_ont_4856.owl,1491.666666666667,HERMIT
ore_ont_9941.owl,2033.0,HERMIT
ore_ont_5755.owl,8173.666666666668,HERMIT
ore_ont_14896.owl,56697.33333333334,HERMIT
ore_ont_8175.owl,2347.333333333333,HERMIT
ore_ont_9534.owl,91086.0,HERMIT
ore_ont_7007.owl,2312.0,HERMIT
ore_ont_5695.owl,3485.0,HERMIT
ore_ont_6226.owl,3693.333333333334,HERMIT
ore_ont_9816.owl,12984.666666666664,HERMIT
ore_ont_6751.owl,4500.0,HERMIT
ore_ont_637.owl,1879.0,HERMIT
ore_ont_6260.owl,1939.0,HERMIT
ore_ont_4205.owl,45166.33333333334,HERMIT
ore_ont_10860.owl,-1.0,HERMIT
ore_ont_13811.owl,5989.666666666668,HERMIT
ore_ont_6338.owl,1502.333333333333,HERMIT
ore_ont_1062.owl,60564.0,HERMIT
ore_ont_13949.owl,3600.666666666666,HERMIT
ore_ont_1967.owl,1382.0,HERMIT
ore_ont_3771.owl,2683.333333333333,HERMIT
ore_ont_2082.owl,24886.66666666667,HERMIT
ore_ont_12906.owl,1465.0,HERMIT
ore_ont_3504.owl,1775.0,HERMIT
ore_ont_7868.owl,97509.33333333331,HERMIT
ore_ont_15635.owl,4711.666666666667,HERMIT
ore_ont_5197.owl,2933.333333333333,HERMIT
ore_ont_253.owl,3414.666666666666,HERMIT
ore_ont_13880.owl,2214.6666666666665,HERMIT
ore_ont_11564.owl,81406.66666666669,HERMIT
ore_ont_12174.owl,1061.6666666666667,HERMIT
ore_ont_7743.owl,3038.333333333333,HERMIT
ore_ont_10621.owl,1800000.0,HERMIT
ore_ont_14365.owl,10328.0,HERMIT
ore_ont_3503.owl,7056.0,HERMIT
ore_ont_5149.owl,2168.6666666666665,HERMIT
ore_ont_10008.owl,14051.666666666664,HERMIT
ore_ont_1340.owl,3322.0,HERMIT
ore_ont_14861.owl,21332.666666666668,HERMIT
ore_ont_714.owl,-1.0,HERMIT
ore_ont_6896.owl,22850.33333333333,HERMIT
ore_ont_15737.owl,1546.666666666667,HERMIT
ore_ont_14388.owl,1932.333333333333,HERMIT
ore_ont_8286.owl,79911.66666666669,HERMIT
ore_ont_6722.owl,27546.66666666667,HERMIT
ore_ont_4796.owl,1800000.0,HERMIT
ore_ont_7482.owl,1457.333333333333,HERMIT
ore_ont_14601.owl,17255.666666666668,HERMIT
ore_ont_7275.owl,4375.333333333333,HERMIT
ore_ont_7730.owl,2937.666666666666,HERMIT
ore_ont_4182.owl,2916.333333333333,HERMIT
ore_ont_8712.owl,6462.666666666668,HERMIT
ore_ont_9382.owl,94756.0,HERMIT
ore_ont_14840.owl,2278.0,HERMIT
ore_ont_10806.owl,5576.0,HERMIT
ore_ont_12486.owl,8474.666666666666,HERMIT
ore_ont_795.owl,52532.0,HERMIT
ore_ont_15917.owl,3312.333333333333,HERMIT
ore_ont_7668.owl,3438.333333333333,HERMIT
ore_ont_2557.owl,1488.0,HERMIT
ore_ont_12836.owl,2342.0,HERMIT
ore_ont_15576.owl,1604.0,HERMIT
ore_ont_6433.owl,6111.666666666668,HERMIT
ore_ont_12141.owl,2413.6666666666665,HERMIT
ore_ont_11085.owl,196346.3333333333,HERMIT
ore_ont_10006.owl,100459.33333333331,HERMIT
ore_ont_13077.owl,2135.0,HERMIT
ore_ont_13113.owl,4785.333333333333,HERMIT
ore_ont_16315.owl,1800000.0,HERMIT
ore_ont_9590.owl,6792.0,HERMIT
ore_ont_9791.owl,1800000.0,HERMIT
ore_ont_1017.owl,2272.0,HERMIT
ore_ont_2195.owl,1982.333333333333,HERMIT
ore_ont_2303.owl,1677.666666666667,HERMIT
ore_ont_12382.owl,1905.666666666667,HERMIT
ore_ont_1430.owl,1801.666666666667,HERMIT
ore_ont_14273.owl,1496.333333333333,HERMIT
ore_ont_11866.owl,1475.666666666667,HERMIT
ore_ont_10254.owl,2930.0,HERMIT
ore_ont_2377.owl,4124.666666666667,HERMIT
ore_ont_2646.owl,2226.0,HERMIT
ore_ont_6608.owl,1800000.0,HERMIT
ore_ont_3156.owl,9914.333333333334,HERMIT
ore_ont_1603.owl,8166.0,HERMIT
ore_ont_7778.owl,2501.333333333333,HERMIT
ore_ont_6060.owl,56762.66666666666,HERMIT
ore_ont_9154.owl,1831.666666666667,HERMIT
ore_ont_13219.owl,2143.6666666666665,HERMIT
ore_ont_8445.owl,-1.0,HERMIT
ore_ont_9947.owl,2559.6666666666665,HERMIT
ore_ont_7537.owl,50731.33333333334,HERMIT
ore_ont_2556.owl,1728.0,HERMIT
ore_ont_15846.owl,-1.0,HERMIT
ore_ont_7389.owl,3278.333333333333,HERMIT
ore_ont_2440.owl,2433.333333333333,HERMIT
ore_ont_13430.owl,2912.666666666666,HERMIT
ore_ont_11989.owl,85452.33333333331,HERMIT
ore_ont_12270.owl,2213.6666666666665,HERMIT
ore_ont_7246.owl,1800000.0,HERMIT
ore_ont_8135.owl,2102.6666666666665,HERMIT
ore_ont_7576.owl,1752.666666666667,HERMIT
ore_ont_6266.owl,101994.66666666669,HERMIT
ore_ont_9462.owl,1498.333333333333,HERMIT
ore_ont_13243.owl,16723.333333333332,HERMIT
ore_ont_4382.owl,1721.0,HERMIT
ore_ont_5927.owl,29336.0,HERMIT
ore_ont_4315.owl,1655.333333333333,HERMIT
ore_ont_10588.owl,79305.0,HERMIT
ore_ont_12831.owl,1989.333333333333,HERMIT
ore_ont_7483.owl,2402.0,HERMIT
ore_ont_6981.owl,2057.0,HERMIT
ore_ont_8141.owl,4004.0,HERMIT
ore_ont_2989.owl,1884.666666666667,HERMIT
ore_ont_8470.owl,8277.666666666666,HERMIT
ore_ont_4616.owl,9627.666666666666,HERMIT
ore_ont_11719.owl,2120.6666666666665,HERMIT
ore_ont_3936.owl,1533.666666666667,HERMIT
ore_ont_12043.owl,47514.66666666666,HERMIT
ore_ont_2950.owl,3323.333333333333,HERMIT
ore_ont_8399.owl,9298.666666666666,HERMIT
ore_ont_9600.owl,1874.0,HERMIT
ore_ont_572.owl,2687.333333333333,HERMIT
ore_ont_6423.owl,3725.0,HERMIT
ore_ont_5206.owl,2177.333333333333,HERMIT
ore_ont_5090.owl,1527.666666666667,HERMIT
ore_ont_6817.owl,2246.0,HERMIT
ore_ont_4260.owl,3212.333333333333,HERMIT
ore_ont_9646.owl,2836.666666666666,HERMIT
ore_ont_16565.owl,82150.66666666669,HERMIT
ore_ont_12284.owl,5219.0,HERMIT
ore_ont_4609.owl,5427.333333333333,HERMIT
ore_ont_630.owl,1890.666666666667,HERMIT
ore_ont_1310.owl,10845.333333333334,HERMIT
ore_ont_12208.owl,286619.66666666674,HERMIT
ore_ont_1902.owl,1911.666666666667,HERMIT
ore_ont_3515.owl,2341.333333333333,HERMIT
ore_ont_16777.owl,1646.0,HERMIT
ore_ont_2817.owl,100067.66666666669,HERMIT
ore_ont_3783.owl,9280.333333333334,HERMIT
ore_ont_2486.owl,35541.333333333336,HERMIT
ore_ont_3843.owl,2827.333333333333,HERMIT
ore_ont_3100.owl,31510.33333333333,HERMIT
ore_ont_2036.owl,1453.0,HERMIT
ore_ont_3892.owl,2182.0,HERMIT
ore_ont_2656.owl,6334.666666666668,HERMIT
ore_ont_13647.owl,-1.0,HERMIT
ore_ont_1938.owl,378794.0,HERMIT
ore_ont_11901.owl,1942.333333333333,HERMIT
ore_ont_10445.owl,16429.666666666668,HERMIT
ore_ont_7726.owl,4719.0,HERMIT
ore_ont_16351.owl,1424.666666666667,HERMIT
ore_ont_509.owl,12072.333333333336,HERMIT
ore_ont_3566.owl,2025.666666666667,HERMIT
ore_ont_1821.owl,5556.0,HERMIT
ore_ont_15741.owl,2320.6666666666665,HERMIT
ore_ont_15790.owl,8183.0,HERMIT
ore_ont_16855.owl,1897.666666666667,HERMIT
ore_ont_15695.owl,-1.0,HERMIT
ore_ont_6934.owl,8914.333333333334,HERMIT
ore_ont_5162.owl,1800000.0,HERMIT
ore_ont_12000.owl,3793.666666666666,HERMIT
ore_ont_480.owl,1658.0,HERMIT
ore_ont_4193.owl,2207.0,HERMIT
ore_ont_12317.owl,13594.0,HERMIT
ore_ont_8502.owl,1977.666666666667,HERMIT
ore_ont_13052.owl,5610.333333333332,HERMIT
ore_ont_9673.owl,3460.333333333333,HERMIT
ore_ont_8595.owl,12845.666666666664,HERMIT
ore_ont_5943.owl,67867.0,HERMIT
ore_ont_7926.owl,6155.666666666668,HERMIT
ore_ont_5730.owl,49108.66666666666,HERMIT
ore_ont_4875.owl,2233.6666666666665,HERMIT
ore_ont_14237.owl,85655.66666666669,HERMIT
ore_ont_7372.owl,3258.333333333333,HERMIT
ore_ont_2775.owl,12796.666666666664,HERMIT
ore_ont_2574.owl,-1.0,HERMIT
ore_ont_1461.owl,2491.6666666666665,HERMIT
ore_ont_11081.owl,16799.0,HERMIT
ore_ont_3784.owl,5515.333333333332,HERMIT
ore_ont_14025.owl,15808.333333333336,HERMIT
ore_ont_2129.owl,10400.333333333334,HERMIT
ore_ont_12325.owl,14286.666666666664,HERMIT
ore_ont_2548.owl,5045.0,HERMIT
ore_ont_5742.owl,1704.666666666667,HERMIT
ore_ont_1869.owl,2062.6666666666665,HERMIT
ore_ont_6278.owl,5055.666666666667,HERMIT
ore_ont_13460.owl,3895.666666666666,HERMIT
ore_ont_3560.owl,74457.0,HERMIT
ore_ont_3250.owl,2080.0,HERMIT
ore_ont_8779.owl,2899.0,HERMIT
ore_ont_15352.owl,124973.33333333331,HERMIT
ore_ont_5298.owl,68060.33333333331,HERMIT
ore_ont_15733.owl,42686.66666666666,HERMIT
ore_ont_3262.owl,502506.0,HERMIT
