ore_ont_15993.owl,1800000,0.03950882
ore_ont_3463.owl,1450,0.039715767
ore_ont_5303.owl,3678.666667,0.039948463
ore_ont_12118.owl,1772.333333,0.040076256
ore_ont_12948.owl,1966.333333,0.040216446
ore_ont_11895.owl,1871.333333,0.040575981
ore_ont_14412.owl,1728,0.040875435
ore_ont_5090.owl,1965,0.040980339
ore_ont_10536.owl,1992,0.041053772
ore_ont_7969.owl,1854.333333,0.041288376
ore_ont_2876.owl,1466,0.041409492
ore_ont_1524.owl,1575.333333,0.041416168
ore_ont_15145.owl,1479.333333,0.041545868
ore_ont_2697.owl,1863.666667,0.041545868
ore_ont_11866.owl,2111.666667,0.041638374
ore_ont_3775.owl,1490,0.041808128
ore_ont_9462.owl,1975.333333,0.041861534
ore_ont_8666.owl,2424.333333,0.041905403
ore_ont_7962.owl,1830,0.041946411
ore_ont_1997.owl,3560,0.042285919
ore_ont_4897.owl,2195.666667,0.042290688
ore_ont_11133.owl,1912.333333,0.042340279
ore_ont_15160.owl,1795.666667,0.042394638
ore_ont_15421.owl,1855.666667,0.042691231
ore_ont_1746.owl,1652.666667,0.042771339
ore_ont_14926.owl,1539,0.0429039
ore_ont_15576.owl,1950.333333,0.042905807
ore_ont_10407.owl,2315,0.042994499
ore_ont_9941.owl,2524,0.042994499
ore_ont_1662.owl,1810.333333,0.04311657
ore_ont_14273.owl,2269,0.043377876
ore_ont_11522.owl,1745.333333,0.043534279
ore_ont_10823.owl,1539.666667,0.043901443
ore_ont_13524.owl,2033.333333,0.043941498
ore_ont_420.owl,1962.333333,0.044047356
ore_ont_7417.owl,2092.333333,0.044070244
ore_ont_12653.owl,2852.333333,0.044107437
ore_ont_14831.owl,2057.666667,0.044139862
ore_ont_16594.owl,2591.666667,0.044215202
ore_ont_3592.owl,1652.333333,0.044241905
ore_ont_8226.owl,1573.333333,0.044486046
ore_ont_6485.owl,3986,0.044532776
ore_ont_8806.owl,1558.666667,0.044763565
ore_ont_6812.owl,1370.333333,0.044766426
ore_ont_5742.owl,1868,0.044766426
ore_ont_6207.owl,1749.666667,0.044810295
ore_ont_9736.owl,1991,0.044822693
ore_ont_5089.owl,1976,0.044946671
ore_ont_6333.owl,2708.333333,0.045017242
ore_ont_14826.owl,2035.666667,0.045140266
ore_ont_2837.owl,1620,0.045214653
ore_ont_6855.owl,1410.333333,0.045291901
ore_ont_10088.owl,1560.333333,0.045377731
ore_ont_3639.owl,2052,0.045467377
ore_ont_11497.owl,2781.333333,0.045681953
ore_ont_385.owl,2072.666667,0.045794487
ore_ont_11676.owl,1637.666667,0.046072006
ore_ont_11291.owl,1810.333333,0.046477318
ore_ont_15461.owl,1664.333333,0.046690941
ore_ont_12584.owl,2061.666667,0.046766281
ore_ont_3936.owl,2169.333333,0.046826363
ore_ont_5258.owl,1759,0.046886444
ore_ont_3260.owl,1800.666667,0.046938896
ore_ont_2557.owl,2057.666667,0.047329903
ore_ont_258.owl,2026.333333,0.047567368
ore_ont_9666.owl,1725,0.047623634
ore_ont_6260.owl,2061.666667,0.048434258
ore_ont_6470.owl,1749,0.048440933
ore_ont_5572.owl,1702.333333,0.048447609
ore_ont_10537.owl,1672.666667,0.048454285
ore_ont_11523.owl,2129,0.048454285
ore_ont_16359.owl,2130.333333,0.048454285
ore_ont_2989.owl,2135.333333,0.048454285
ore_ont_9002.owl,1710.333333,0.04846096
ore_ont_3270.owl,1717.666667,0.04846096
ore_ont_10888.owl,1944.666667,0.04846096
ore_ont_6617.owl,2072.333333,0.04846096
ore_ont_16855.owl,2078.666667,0.04846096
ore_ont_202.owl,2086.333333,0.048473358
ore_ont_4193.owl,2121.333333,0.048480988
ore_ont_13680.owl,1695,0.048491478
ore_ont_5159.owl,2044.333333,0.048491478
ore_ont_4428.owl,2080.333333,0.048491478
ore_ont_1902.owl,2091.666667,0.048491478
ore_ont_1944.owl,1961.333333,0.0484972
ore_ont_11972.owl,2120.333333,0.0484972
ore_ont_11901.owl,2151.333333,0.0484972
ore_ont_8951.owl,1821,0.048502922
ore_ont_14848.owl,2056.333333,0.048508644
ore_ont_4936.owl,1794.666667,0.048514366
ore_ont_11929.owl,2026.333333,0.048514366
ore_ont_3789.owl,1775.666667,0.04852581
ore_ont_3852.owl,2088.333333,0.048531532
ore_ont_16289.owl,1680.666667,0.048548698
ore_ont_3987.owl,1809,0.048548698
ore_ont_16723.owl,1507,0.048705101
ore_ont_3128.owl,1552.666667,0.049090385
ore_ont_13132.owl,3522.666667,0.049215317
ore_ont_16626.owl,2011,0.049843788
ore_ont_3455.owl,1992.666667,0.049921989
ore_ont_13885.owl,1656.333333,0.050021172
ore_ont_16274.owl,2106,0.051250458
ore_ont_7003.owl,1702.666667,0.051400185
ore_ont_3205.owl,1566,0.051538467
ore_ont_11639.owl,1542.333333,0.051791191
ore_ont_16267.owl,1677.333333,0.052546501
ore_ont_6378.owl,1690,0.052560806
ore_ont_11003.owl,1920.666667,0.052688599
ore_ont_16630.owl,1786.666667,0.052877426
ore_ont_10388.owl,2593.333333,0.052881241
ore_ont_11296.owl,1662,0.052923203
ore_ont_16814.owl,2426.666667,0.053016663
ore_ont_304.owl,2334.666667,0.053268433
ore_ont_105.owl,1725.333333,0.053339005
ore_ont_12107.owl,1910.666667,0.053482056
ore_ont_178.owl,1893.333333,0.053489685
ore_ont_14327.owl,1603.333333,0.053744316
ore_ont_7394.owl,2005.666667,0.054781914
ore_ont_16197.owl,1806,0.054853439
ore_ont_541.owl,1800000,0.055139542
ore_ont_12150.owl,1641.666667,0.055167198
ore_ont_10894.owl,2224.333333,0.055178642
ore_ont_9904.owl,1773.666667,0.055239677
ore_ont_9928.owl,1769.333333,0.05543232
ore_ont_5978.owl,1975.666667,0.05547142
ore_ont_1342.owl,1799,0.055664063
ore_ont_10752.owl,1869,0.05598259
ore_ont_6338.owl,2125,0.056444168
ore_ont_7073.owl,1881.333333,0.056450844
ore_ont_10362.owl,1751.666667,0.056861877
ore_ont_7789.owl,1781,0.057133675
ore_ont_13064.owl,2063,0.057541847
ore_ont_1988.owl,1557.333333,0.057783127
ore_ont_16010.owl,1740,0.058682442
ore_ont_3281.owl,2260.333333,0.058772087
ore_ont_7525.owl,1893,0.059046745
ore_ont_11004.owl,1533.333333,0.059343338
ore_ont_10340.owl,2227.333333,0.059736252
ore_ont_12007.owl,1568.333333,0.059829712
ore_ont_3258.owl,2775.666667,0.060759544
ore_ont_11125.owl,1727.666667,0.061001778
ore_ont_4767.owl,1820,0.061747551
ore_ont_2753.owl,1760.666667,0.061982155
ore_ont_14816.owl,2192,0.062423706
ore_ont_7800.owl,1922.333333,0.062543869
ore_ont_10199.owl,1951.666667,0.062543869
ore_ont_10769.owl,1809.666667,0.062706947
ore_ont_3053.owl,-1,0.062726974
ore_ont_13053.owl,1946.666667,0.062883377
ore_ont_11010.owl,1702,0.0629673
ore_ont_13077.owl,-1,0.063037872
ore_ont_10285.owl,1940.666667,0.063189507
ore_ont_8166.owl,1712.666667,0.063266754
ore_ont_5404.owl,2320,0.063384056
ore_ont_6495.owl,1839.333333,0.06372261
ore_ont_11203.owl,2062.666667,0.064647675
ore_ont_14517.owl,1789.333333,0.06469059
ore_ont_14379.owl,2053.333333,0.064814568
ore_ont_15737.owl,2724.666667,0.066074371
ore_ont_15672.owl,6870,0.06689167
ore_ont_11401.owl,2138.666667,0.066894531
ore_ont_7576.owl,2122,0.067245483
ore_ont_185.owl,7387.666667,0.067438126
ore_ont_13066.owl,2041,0.067617416
ore_ont_2229.owl,1949.333333,0.06803894
ore_ont_8949.owl,1544,0.068053246
ore_ont_778.owl,4132.333333,0.068241119
ore_ont_11533.owl,2218.666667,0.068335533
ore_ont_5679.owl,1941.333333,0.068338394
ore_ont_9557.owl,2184,0.068536758
ore_ont_10805.owl,1899.666667,0.068544388
ore_ont_15882.owl,1675,0.068701744
ore_ont_6796.owl,1945,0.069039345
ore_ont_11592.owl,1772.333333,0.069140434
ore_ont_14325.owl,2053,0.069501877
ore_ont_16670.owl,1748.333333,0.069554329
ore_ont_10355.owl,1811,0.069828033
ore_ont_10833.owl,2194,0.069930077
ore_ont_10580.owl,2205.666667,0.069970131
ore_ont_6859.owl,2086.333333,0.07006073
ore_ont_1866.owl,2110.333333,0.070123672
ore_ont_14518.owl,1954.666667,0.070383072
ore_ont_6246.owl,2117.666667,0.070649147
ore_ont_2662.owl,1970,0.071311951
ore_ont_2228.owl,1855.333333,0.071349144
ore_ont_16268.owl,1782.333333,0.071440697
ore_ont_9689.owl,2153.333333,0.071494102
ore_ont_10516.owl,1678.333333,0.07162571
ore_ont_3263.owl,3009.666667,0.072236061
ore_ont_12824.owl,1765,0.072280884
ore_ont_14348.owl,2365.666667,0.07240963
ore_ont_3770.owl,2204.333333,0.073610306
ore_ont_338.owl,1653.666667,0.073960304
ore_ont_6589.owl,2175,0.074029922
ore_ont_7890.owl,1939.333333,0.074233055
ore_ont_9204.owl,1873.666667,0.07519722
ore_ont_13301.owl,1993.333333,0.075233459
ore_ont_15068.owl,2087,0.075428963
ore_ont_13129.owl,1769,0.075595856
ore_ont_13740.owl,1968.666667,0.075997353
ore_ont_4035.owl,2933.333333,0.0760746
ore_ont_8119.owl,2181.333333,0.076404572
ore_ont_16777.owl,2325.333333,0.07645607
ore_ont_5074.owl,2057,0.076976776
ore_ont_16033.owl,2108,0.076976776
ore_ont_13799.owl,2528,0.077070236
ore_ont_10681.owl,1780.333333,0.077157021
ore_ont_5665.owl,2012,0.07728672
ore_ont_11149.owl,1943.666667,0.077337265
ore_ont_7901.owl,1935.666667,0.07735157
ore_ont_12323.owl,2073.333333,0.077819824
ore_ont_5263.owl,1872.333333,0.078068733
ore_ont_14800.owl,1680,0.078626633
ore_ont_3418.owl,1713.666667,0.078689575
ore_ont_10056.owl,2145,0.078709602
ore_ont_1430.owl,2211.333333,0.078774452
ore_ont_7373.owl,2141,0.07884407
ore_ont_7663.owl,1716.666667,0.079034805
ore_ont_11526.owl,2310.666667,0.079485893
ore_ont_8369.owl,1983.666667,0.079507828
ore_ont_16535.owl,11721.33333,0.079651833
ore_ont_3292.owl,1955.333333,0.080003738
ore_ont_9088.owl,1861,0.080101967
ore_ont_11392.owl,2046.666667,0.080179214
ore_ont_430.owl,2243.333333,0.080674171
ore_ont_14175.owl,1968.666667,0.080762863
ore_ont_4382.owl,2256.666667,0.08164978
ore_ont_1898.owl,1752.333333,0.082362175
ore_ont_14341.owl,2196.333333,0.08298111
ore_ont_5932.owl,1901,0.084041595
ore_ont_12415.owl,2168,0.084641457
ore_ont_2237.owl,2285.333333,0.084702492
ore_ont_4133.owl,2166,0.084906578
ore_ont_13872.owl,3080.333333,0.084935188
ore_ont_85.owl,1643.333333,0.08579731
ore_ont_13234.owl,1721,0.086175919
ore_ont_6368.owl,2086,0.08638382
ore_ont_1034.owl,2287,0.086577415
ore_ont_15103.owl,2053.666667,0.087164879
ore_ont_16730.owl,2192.333333,0.08724308
ore_ont_3884.owl,1994.333333,0.087392807
ore_ont_6981.owl,2379,0.087495804
ore_ont_13704.owl,1703,0.087766647
ore_ont_13833.owl,1991.666667,0.088366508
ore_ont_15514.owl,57693,0.088784218
ore_ont_2066.owl,2144.666667,0.088907242
ore_ont_9695.owl,1921,0.088954926
ore_ont_5604.owl,2766,0.089069366
ore_ont_1823.owl,2805.333333,0.089256287
ore_ont_13584.owl,2931.333333,0.089302063
ore_ont_3780.owl,1640,0.089781761
ore_ont_13097.owl,2359.666667,0.090174675
ore_ont_15291.owl,2408.333333,0.090218544
ore_ont_5204.owl,2260,0.090689659
ore_ont_8578.owl,2740.666667,0.090725899
ore_ont_8462.owl,1971.333333,0.090744972
ore_ont_10009.owl,2066.333333,0.091417313
ore_ont_568.owl,2742,0.091444969
ore_ont_15058.owl,1852.666667,0.091645241
ore_ont_12253.owl,2022.333333,0.091677666
ore_ont_4719.owl,2426.333333,0.091687202
ore_ont_3022.owl,2228.333333,0.091781616
ore_ont_2678.owl,1853.333333,0.091896057
ore_ont_12369.owl,1930,0.091914177
ore_ont_16501.owl,2600.333333,0.092355728
ore_ont_703.owl,2366.666667,0.092580795
ore_ont_5509.owl,1613.666667,0.092588425
ore_ont_12379.owl,2383.666667,0.09276104
ore_ont_165.owl,1663,0.093152046
ore_ont_6889.owl,2080.666667,0.093570709
ore_ont_16321.owl,-1,0.094017982
ore_ont_11371.owl,2265.666667,0.094668388
ore_ont_5184.owl,1999.666667,0.095960617
ore_ont_7988.owl,1948.333333,0.096748352
ore_ont_3832.owl,1966,0.096868515
ore_ont_15010.owl,2394.666667,0.096977234
ore_ont_12112.owl,2090,0.097485542
ore_ont_16188.owl,2129.333333,0.097522736
ore_ont_8781.owl,1799.333333,0.097536087
ore_ont_13398.owl,3801.666667,0.098301888
ore_ont_7011.owl,4039,0.098547935
ore_ont_13772.owl,1899.666667,0.098686218
ore_ont_6417.owl,2281.333333,0.099299431
ore_ont_13100.owl,2092.666667,0.099331856
ore_ont_10431.owl,1564,0.099534035
ore_ont_7179.owl,-1,0.09969902
ore_ont_4918.owl,2061.666667,0.100578308
ore_ont_16166.owl,1971.666667,0.101698875
ore_ont_5966.owl,2188.666667,0.101977348
ore_ont_8189.owl,2167,0.102927208
ore_ont_15596.owl,2881.666667,0.103110313
ore_ont_7894.owl,2124.333333,0.103541374
ore_ont_1793.owl,2532.666667,0.103597641
ore_ont_231.owl,1950.333333,0.103899956
ore_ont_8975.owl,2714.333333,0.104056358
ore_ont_10571.owl,2188.666667,0.10406208
ore_ont_14185.owl,1716.666667,0.104211807
ore_ont_7730.owl,2447.666667,0.105072975
ore_ont_15231.owl,2170.666667,0.10512352
ore_ont_9690.owl,2078.333333,0.105168343
ore_ont_8362.owl,-1,0.105401039
ore_ont_12566.owl,2534,0.105553627
ore_ont_2303.owl,2209,0.10578537
ore_ont_13805.owl,2220.666667,0.106516838
ore_ont_1494.owl,1777,0.106619835
ore_ont_4668.owl,1811,0.106883049
ore_ont_7820.owl,2021.333333,0.10759449
ore_ont_4388.owl,1937,0.107639313
ore_ont_7995.owl,1865,0.10813427
ore_ont_9012.owl,2760.666667,0.108344078
ore_ont_3060.owl,2214.666667,0.109334946
ore_ont_3843.owl,2532.333333,0.109419823
ore_ont_14924.owl,2773,0.109423637
ore_ont_12061.owl,1633.333333,0.109440804
ore_ont_7668.owl,3863.333333,0.109841347
ore_ont_15217.owl,1839.333333,0.110175133
ore_ont_5164.owl,2393.666667,0.110208511
ore_ont_1172.owl,1907.666667,0.110795975
ore_ont_11978.owl,2012.333333,0.110795975
ore_ont_8502.owl,2197.666667,0.110889435
ore_ont_3708.owl,2072,0.111894608
ore_ont_11504.owl,1877,0.112117767
ore_ont_9783.owl,2356.333333,0.113173485
ore_ont_5033.owl,2278.666667,0.113692284
ore_ont_11416.owl,2285.666667,0.114704132
ore_ont_1853.owl,2282,0.114746094
ore_ont_14388.owl,2679.666667,0.115059853
ore_ont_8327.owl,2191.666667,0.115140915
ore_ont_16054.owl,1636.666667,0.115626335
ore_ont_394.owl,1800000,0.116458893
ore_ont_13035.owl,2315,0.117129326
ore_ont_12382.owl,2684,0.117323875
ore_ont_2526.owl,1945,0.117588043
ore_ont_12721.owl,2216.666667,0.118132591
ore_ont_5205.owl,2157.666667,0.11839962
ore_ont_3411.owl,3254.333333,0.11862278
ore_ont_3966.owl,2215,0.118634224
ore_ont_1869.owl,2342,0.11913681
ore_ont_637.owl,2225.333333,0.119280815
ore_ont_2182.owl,8624,0.119364738
ore_ont_12342.owl,2714.333333,0.120037079
ore_ont_6615.owl,2079.333333,0.120285034
ore_ont_11792.owl,1804,0.120774269
ore_ont_2713.owl,1832.333333,0.121087074
ore_ont_2608.owl,2376.666667,0.12140274
ore_ont_7418.owl,2017,0.121437073
ore_ont_16481.owl,4900.666667,0.121751785
ore_ont_16847.owl,2440,0.123185158
ore_ont_14883.owl,7648.666667,0.123905182
ore_ont_1325.owl,2237,0.124056816
ore_ont_4875.owl,2215.666667,0.124817848
ore_ont_8460.owl,4505.666667,0.124827385
ore_ont_2456.owl,2286,0.124879837
ore_ont_2744.owl,2234.666667,0.124902725
ore_ont_1784.owl,2843.666667,0.124908447
ore_ont_6067.owl,2340.333333,0.125915527
ore_ont_4315.owl,2477.333333,0.126576424
ore_ont_7339.owl,2082.333333,0.127472878
ore_ont_10109.owl,3096.666667,0.128470421
ore_ont_11889.owl,2015,0.128619194
ore_ont_10314.owl,2222.333333,0.128706932
ore_ont_13897.owl,2463.666667,0.129559517
ore_ont_630.owl,2338,0.130607605
ore_ont_14936.owl,2683.333333,0.130818367
ore_ont_9024.owl,2590.333333,0.132800102
ore_ont_11064.owl,3078.333333,0.132975578
ore_ont_1537.owl,2388.666667,0.13301754
ore_ont_12141.owl,2865.333333,0.133375168
ore_ont_9154.owl,2265.333333,0.133568764
ore_ont_4516.owl,2850.666667,0.134510994
ore_ont_10460.owl,1800000,0.134870529
ore_ont_13887.owl,2261.333333,0.135601997
ore_ont_5057.owl,2361.333333,0.136487961
ore_ont_2017.owl,2011,0.137404442
ore_ont_2672.owl,2290.666667,0.13788414
ore_ont_15652.owl,1793.666667,0.137966156
ore_ont_7342.owl,2072,0.137983322
ore_ont_14901.owl,2165,0.138494492
ore_ont_14381.owl,2242.666667,0.138711929
ore_ont_6542.owl,1752,0.139140129
ore_ont_3259.owl,2471.333333,0.139598846
ore_ont_6258.owl,3317.333333,0.139815331
ore_ont_2556.owl,2579,0.140053749
ore_ont_2860.owl,2251,0.140794754
ore_ont_5014.owl,-1,0.141154289
ore_ont_5216.owl,2333.666667,0.141402245
ore_ont_6272.owl,7592.333333,0.141819
ore_ont_1705.owl,1991.666667,0.141903877
ore_ont_9054.owl,3128.333333,0.142315865
ore_ont_13762.owl,1737.666667,0.142325401
ore_ont_2063.owl,1981.333333,0.142784119
ore_ont_934.owl,21435.66667,0.143539429
ore_ont_586.owl,1817.666667,0.143626213
ore_ont_13581.owl,2592.666667,0.14366436
ore_ont_10162.owl,1730.666667,0.144441605
ore_ont_16708.owl,3031,0.144540787
ore_ont_3685.owl,3125.666667,0.144820213
ore_ont_1834.owl,2022.333333,0.145123482
ore_ont_5774.owl,1907.666667,0.14547348
ore_ont_10320.owl,2231.666667,0.146113396
ore_ont_6983.owl,2403,0.146237373
ore_ont_6696.owl,2083.333333,0.146554947
ore_ont_3892.owl,2484.666667,0.146861076
ore_ont_1461.owl,2614.333333,0.147105217
ore_ont_13657.owl,2403.333333,0.147249222
ore_ont_11016.owl,2263,0.147634506
ore_ont_5359.owl,5552,0.148173332
ore_ont_8141.owl,5202.333333,0.14817524
ore_ont_15682.owl,12068.33333,0.149443626
ore_ont_8021.owl,2160.333333,0.149706841
ore_ont_11577.owl,2374.666667,0.151045799
ore_ont_14321.owl,2199,0.152175903
ore_ont_14272.owl,2639.666667,0.153848648
ore_ont_8948.owl,2436,0.154686928
ore_ont_16191.owl,2575,0.155234337
ore_ont_1728.owl,1908,0.157838821
ore_ont_13383.owl,2716,0.158116341
ore_ont_16115.owl,2039.333333,0.158559799
ore_ont_5564.owl,2319.666667,0.158894539
ore_ont_8355.owl,1900.666667,0.159667015
ore_ont_11554.owl,1800000,0.160445213
ore_ont_11694.owl,2362,0.160877228
ore_ont_155.owl,2591.333333,0.160883904
ore_ont_2901.owl,1800000,0.161143303
ore_ont_6024.owl,1951.333333,0.161223412
ore_ont_3726.owl,2339.666667,0.161898613
ore_ont_7278.owl,2010.666667,0.162013054
ore_ont_3349.owl,2816,0.162567139
ore_ont_4898.owl,2494,0.164106369
ore_ont_2488.owl,2819.666667,0.166217804
ore_ont_1756.owl,2074,0.167186737
ore_ont_4032.owl,2339,0.16724205
ore_ont_3566.owl,2427.333333,0.168049812
ore_ont_6999.owl,2624,0.168276787
ore_ont_1958.owl,4538.333333,0.168330193
ore_ont_6967.owl,3118,0.168434143
ore_ont_4671.owl,1854,0.169932365
ore_ont_10230.owl,2101.333333,0.170475006
ore_ont_15753.owl,1820.666667,0.170666695
ore_ont_10908.owl,1800000,0.17171669
ore_ont_13898.owl,2600.333333,0.172951698
ore_ont_6857.owl,2954.333333,0.173027992
ore_ont_9864.owl,2482.666667,0.173567772
ore_ont_2720.owl,1932,0.174868584
ore_ont_12932.owl,2194.666667,0.175461769
ore_ont_12831.owl,2409.666667,0.175785065
ore_ont_2195.owl,2626.666667,0.177664757
ore_ont_15933.owl,2374.333333,0.177743912
ore_ont_4983.owl,2219.666667,0.177899361
ore_ont_7220.owl,2079.666667,0.177991867
ore_ont_13954.owl,6508.666667,0.178937912
ore_ont_3352.owl,2031.333333,0.179057121
ore_ont_3010.owl,8427.666667,0.179931641
ore_ont_8631.owl,1800000,0.181022644
ore_ont_1931.owl,2729,0.181619644
ore_ont_16821.owl,2268.333333,0.182749748
ore_ont_4827.owl,2753,0.183050156
ore_ont_9240.owl,8834,0.183648109
ore_ont_15413.owl,2417.666667,0.185070992
ore_ont_4074.owl,1689,0.185786247
ore_ont_3301.owl,2746,0.187353134
ore_ont_5220.owl,2018.666667,0.18747139
ore_ont_5324.owl,2261.333333,0.187511444
ore_ont_6278.owl,2992,0.1882658
ore_ont_4354.owl,3053.333333,0.188695908
ore_ont_15575.owl,2958.666667,0.189144135
ore_ont_2453.owl,3285.666667,0.189245224
ore_ont_10807.owl,2568,0.189562798
ore_ont_12987.owl,2110,0.189871788
ore_ont_766.owl,2118.333333,0.191449165
ore_ont_15516.owl,-1,0.191573143
ore_ont_7828.owl,2916.666667,0.192215919
ore_ont_14981.owl,2071,0.193155289
ore_ont_2826.owl,7999.333333,0.193796158
ore_ont_850.owl,9524,0.193796158
ore_ont_5834.owl,10189.33333,0.193796158
ore_ont_10702.owl,7600,0.193802834
ore_ont_3156.owl,8201.333333,0.193802834
ore_ont_8042.owl,9396,0.19383812
ore_ont_14334.owl,8191.666667,0.193993568
ore_ont_16312.owl,2343.666667,0.19421196
ore_ont_8429.owl,3067,0.194239616
ore_ont_1406.owl,2011.666667,0.194329262
ore_ont_4469.owl,2756.666667,0.194545746
ore_ont_12084.owl,2372.666667,0.195767403
ore_ont_6298.owl,2763.666667,0.195850372
ore_ont_2338.owl,1807,0.197291374
ore_ont_16425.owl,2145,0.198477745
ore_ont_8280.owl,-1,0.200180054
ore_ont_4400.owl,2290,0.200645447
ore_ont_5539.owl,-1,0.20272541
ore_ont_15397.owl,1807,0.203877449
ore_ont_2669.owl,-1,0.204620361
ore_ont_15685.owl,2258,0.204813004
ore_ont_12433.owl,2445.333333,0.205059052
ore_ont_10906.owl,-1,0.205258369
ore_ont_1397.owl,5188,0.205532074
