file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
a3d8b04c-e866-4efa-b462-0fe85f9b3bdb_fypo.owl_functional.owl,4022,411,70684,493,116224,464,114844
a401418a-1a45-4d34-9d19-85ed09dddff9_ro_release.obo_functional.owl,1228,82,23784,140,39560,130,38076
a42d7d79-7576-4d20-b4df-b4f0ca847e0c__component.obo_functional.owl,1046,101,27960,127,36340,126,35256
a43cfc56-14a1-41f4-8197-b76b98da055e_evmingraph.obo_functional.owl,23595,1608,221776,8961,1566312,8929,1571348
a456e456-27a5-4342-8c65-4a29f45eed5e_anatomy_xp.obo_functional.owl,3061,259,54584,341,83356,320,80948
a49d4cea-08a9-4ed9-a108-97f2e7304102_ansportAir.owl_functional.owl,1508,142,35764,181,51164,175,49856
a51eea4a-0e01-4f39-ab51-46e9e7e12f83_classified.obo_functional.owl,2179,183,38972,210,47956,201,46680
a52c4dbc-1f0b-4cc6-9b2d-197999f58bb6_lmLandform.owl_functional.owl,2090,184,44176,224,61372,219,58692
a53cade5-cd71-4383-87ac-a1769c449c6a_opPressure.owl_functional.owl,2013,178,44036,241,71892,235,70744
a53ceec4-fd15-4d0f-a260-bcbed7281c68_alMolecule.owl_functional.owl,1961,174,43064,226,71096,215,59308
a560eb63-c14a-43b2-bc38-faa0b69ade7b_SUMO.owl_functional.owl,25985,1019,168060,1124,201656,1063,174480
a5705793-a7a6-4526-93a1-f314e4ca97cf_alismerged.owl_functional.owl,16157,1595,240612,2638,698964,2593,688300
a58fe998-2df2-426b-b54b-cafd7db29737_stateTime.owl_functional.owl,2013,200,44268,266,71140,255,70084
a5b3741f-ff4d-4050-8091-daa1d5c19fbb_matrEnergy.owl_functional.owl,2085,196,43968,258,61676,237,58920
a5de6677-f866-4add-bfe5-bab94aeaec81_EnergyFlux.owl_functional.owl,2142,211,47024,264,64536,247,61940
a5eb03d2-6547-49f7-a0b8-69014b2c243c_e_anatomy.owl2_functional.owl,987,75,22476,129,33844,121,32720
a60b293e-622d-44aa-b774-eb6bdd101fc4_hp.owl_functional.owl,3087,224,39384,396,80628,380,76664
a610f0a4-8640-4885-a052-0d1219c99698_sweettools.owl_functional.owl,1223,190,65664,199,66640,190,65796
a6518c68-c87e-4341-8e09-d3939e153ad2_reprSpace.owl_functional.owl,2086,198,43936,252,61432,237,58880
a661cbf8-1d8e-4753-bac4-a6ee5a37f935_chebi.owl_functional.owl,5226,297,50792,510,104392,492,99572
a67f19d8-c7a6-4bfd-90c3-d86ac5b15a4a_matrRock.owl_functional.owl,1966,188,43036,257,70648,250,68384
a68a99d6-8690-4bb4-aa87-074f676f25b0_mousecobra.owl_functional.owl,1926,183,37048,218,49064,200,44692
a691ccf1-4e49-49e9-a216-d3c92b69dc4d_mirosimple.obo_functional.owl,1215,90,23832,147,39016,140,37120
a6d6d4f8-2f8c-4636-b2cf-a0ea8ccfc20d_realmHydro.owl_functional.owl,2013,196,44340,267,70608,250,68784
a6f90bea-8b65-4b71-9253-69700a277c88_ceDistance.owl_functional.owl,2095,207,44580,253,61920,243,59340
a7198a8e-84a3-47be-9cc6-c4e98cc3fc95_ianamerged.owl_functional.owl,40144,6914,697232,10512,2279760,10265,2254904
a720fd8d-fed6-4c34-af00-aee3dc02ab24_M820070115.owl_functional.owl,2353,127,29928,198,43952,193,43072
a7b84460-303f-454d-b871-c36870d066ce_DataFormat.owl_functional.owl,2042,184,44288,244,72600,231,70604
a7e270ed-0f44-414a-8c54-3401a8d9110d_classified.owl_functional.owl,22661,1482,208764,2729,512648,2671,496500
a8064db8-3a38-49e9-bbe2-e513562a72d1_Instrument.owl_functional.owl,2060,195,44144,252,73292,246,71568
a8159caa-7d20-4d8f-99f1-c358e6128730_ceRelation.owl_functional.owl,2013,191,44036,252,71040,242,69128
a85eb64c-63bc-4097-ab8c-2f0e32237aa7_astroPlanet.owl_functional.owl,959,110,29496,133,39444,125,38256
a86e3db3-c495-4992-b933-a09854743c7c_kalimashup.owl_functional.owl,749,84,29352,99,32576,98,31856
a897d560-51af-459a-8e93-08d70c658118_p.obo.PREVIOUS_functional.owl,3457,234,44124,630,122772,562,119732
a8b4bdca-a357-42bd-b4b4-6fe776134800_ectralLine.owl_functional.owl,2022,182,44384,243,72776,251,69112
a8c5b180-a972-44bd-9530-46513934b461_rEquipment.owl_functional.owl,2085,190,44040,237,61740,232,58832
a8c843bd-6dc9-4ef8-81eb-35f7060afaf2_tplushuman.obo_functional.owl,2661,154,34112,212,47164,209,46144
a8cb3afb-aba4-4dd3-80fb-eb601633f567__promoters.rdf_functional.owl,2137,216,44288,217,54432,211,52592
a8cc637c-1d84-492a-80ed-3c55793da591_netClimate.owl_functional.owl,2012,191,44192,247,72860,239,67624
a8ccbbf6-11b0-4919-878c-bf928816a068_stateEnergy.owl_functional.owl,2026,187,44484,245,71704,239,68708
a8f6019c-f34e-4418-af12-f0f464881e4c_VAST2009all.owl_functional.owl,15024,118628,124962672,298684,124423692,4033179,110068632
a90336b2-59b4-4321-aa62-df337a1e7ac1_chebi.obo_functional.owl,23637,1896,212176,4042,512136,3181,495996
a904b474-8d21-46ee-a26e-ea4ebc775bdd_rphenotype.obo_functional.owl,11888,855,123756,1168,187832,1146,183352
a90801f3-9b9e-49b0-abc6-aa733394c68e_e.obo.PREVIOUS_functional.owl,13383,1368,190236,1694,310032,1755,296516
a9092f75-21ac-4900-a14f-3f5d82729771_olTectonic.owl_functional.owl,2084,181,43892,238,61600,222,58912
a946ca69-0948-4785-a673-2c325cb7f8f9_chemWater.owl_functional.owl,958,99,29552,129,39524,120,38480
a9712c71-8004-4e17-b056-4f7a11e7d64d_ABGSegment.owl_functional.owl,844,59,20936,122,43368,131,42912
a977b317-9f48-4afd-b301-5a330c9ff0d3_ato.owl_functional.owl,2754,198,36284,279,65716,261,63604
a9a11f8b-fab9-4901-99b0-9d9570eacf34_ctryflat.owl_functional.owl,1936,474,281152,661,288628,425,282156
a9a6d712-792f-4edf-b1fc-c25a1feb466a_tePhysical.owl_functional.owl,2015,242,44352,268,73068,258,60784
a9c16443-6bb6-4273-8522-b3bd809ea91e_matrAnimal.owl_functional.owl,2101,213,44164,292,61708,271,59092
a9cc4f85-9251-4406-a4dc-5305e35e02f8_myreadonly.obo_functional.owl,670,79,20500,149,34600,181,33752
aa330f3e-b09c-416b-b773-902984788e44_AstroHelio.owl_functional.owl,2067,209,46080,269,74540,264,71672
aa6dae8d-f1c6-4679-8c9f-c7419f73cab5_ectralBand.owl_functional.owl,2173,215,48492,267,66076,21600009,58736
aa7460c4-3092-4c0f-a6ef-7855cfcae456_Microbiota.owl_functional.owl,1975,193,43384,261,71040,249,67788
aa9a800f-04d7-4fea-948e-0c3d0a473708_phenAtmoFog.owl_functional.owl,2088,210,44012,254,61456,238,58960
aab5d525-26f0-4a77-b812-18666d9d7dff_brenda.owl_functional.owl,2007,178,37160,292,61884,283,60552
aae56d44-9f92-4bd6-b673-adf19b738804_SAOntology.owl_functional.owl,8762,959,148396,1148,201416,1219,199676
aaef1d41-0710-4e1d-832a-2725b8b99e0b_ciFunction.owl_functional.owl,2016,197,44044,264,72456,250,68172
aaf58065-bf74-40d0-a77d-5232b13bd748_zfa.obo_functional.owl,2178,203,39088,235,48060,226,46836
ab36ddde-328d-48cf-b1b7-da4fbeb7d64b_matrMineral.owl_functional.owl,2019,191,44428,259,72844,251,69224
ab48a29d-bf74-4c1e-8e9d-4165df148dfa_meGeologic.owl_functional.owl,2018,197,44288,265,71928,254,70280
ab535d22-08e3-41cd-96ee-9875bf00acee_ndaryLayer.owl_functional.owl,2011,196,44076,258,71240,248,69536
ab6d0dee-446f-4533-8881-1ae555df8ba4_imr.owl_functional.owl,2975,207,37848,358,76068,342,72444
ab726941-765f-4e5e-b6c9-2d51b652e841_00Ontology.owl_functional.owl,6972,359,58336,490,79484,466,73060
ab77ae1b-0f37-4a4f-8ef4-e550c42c764e_anDecision.owl_functional.owl,2027,200,44216,264,72768,255,70372
abac0e8d-6247-46f4-9d48-c8e314a5b16d_trCompound.owl_functional.owl,1957,195,43216,261,71412,246,67412
ac1cc3b1-d518-47bd-ae1b-7b60982dd482_rinusensfm.owl_functional.owl,4228,270,49788,514,108572,477,102208
ac1fae27-a56b-4713-b1f8-6dcdde27aae8_oordinates.owl_functional.owl,989,107,29992,142,39928,134,38924
ac94beff-32e2-4834-8c0e-4ea4f1898169_po.owl_functional.owl,787,78,24336,127,35016,130,34500
acbea8ad-8cd3-4cd7-bc29-2fff6d73b7cd_latest.02.owl_functional.owl,34620,3937,526768,3721,617860,3539,588692
ace2e44b-ad39-4e38-bfe9-235e4a91441f_chebi.owl_functional.owl,6641,295,54556,495,108188,460,103632
ad212343-640c-47f4-9dd1-8625db109085_lusuniprot.owl_functional.owl,7036,433,77216,891,192416,933,181924
ad69ccc0-cf20-449f-bc3c-804e1a865a75_cipitation.owl_functional.owl,1967,186,43088,233,61984,222,68088
ad8735f1-9e26-4942-aab8-21b056939a89__phenotype.owl_functional.owl,6078,497,92824,987,172164,1060,168928
adbf8e2a-88b2-405a-a7a2-ce9a1f1045d5_cerevisiae.obo_functional.owl,9470,931,154884,1096,222212,1062,212452
add1ee06-fc85-4e8c-99e5-317a499aac30_nvirImpact.owl_functional.owl,1959,184,43020,252,71892,232,69052
ade6923e-503b-458c-9b2f-30818fa53486_geolMineral.owl_functional.owl,978,107,29740,141,39792,133,38760
ae0b2ce0-14ac-47ad-88fc-bcbf7752e3cb_realmRegion.owl_functional.owl,2009,196,44020,259,71840,254,68148
ae1ad5a1-9410-4479-a2a0-2ad56c7d03a5_mao.owl_functional.owl,913,75,22428,126,33696,119,32664
ae2ecc7e-7c93-4f93-b798-f0d2d6881734_y.obo.PREVIOUS_functional.owl,807,93,25540,105,31152,105,30528
ae693413-5af6-409d-b162-8f04782724d1_prSciModel.owl_functional.owl,2010,197,44120,258,70468,247,69708
ae74d0dd-a983-4826-8489-0dd4ce871146__component.owl_functional.owl,1938,261,51096,307,62316,294,61048
aeaf5965-86f8-4edc-a5bf-10efcff4f5a0_cledit.owl_functional.owl,3348,472,69348,5041,418160,4804,416044
aebb458f-0a91-428a-bfa0-104dcf5f73c3_opPressure.owl_functional.owl,2084,186,43824,237,61224,248,58476
aec32960-eb0c-48d7-be31-9a175bf06f0e_latest.05.owl_functional.owl,28841,2931,512696,3388,569152,3069,539664
aed287be-cc9a-478f-bce9-6d5659e2e6bb_WindGlobal.owl_functional.owl,1478,137,35588,179,50756,178,49420
af9a1bd0-8eee-4803-87a4-da7fba1f9b80_mo_sapiens.obo_functional.owl,4219,276,46584,464,98056,402,92784
approximated_00001.owl_functional.owl,975,146,34016,174,40892,182,40432
approximated_00003.owl_functional.owl,5061,256,48256,332,61824,337,61364
approximated_00004.owl_functional.owl,5047,255,48200,330,61128,334,60748
approximated_00005.owl_functional.owl,5047,255,48336,334,61116,333,60604
approximated_00027.owl_functional.owl,12342,802,108088,1395,224096,1341,215312
approximated_00028.owl_functional.owl,12342,797,108084,1404,224108,1349,215292
approximated_00029.owl_functional.owl,1318,80,23888,136,35996,137,34664
approximated_00032029-378f-4e16-83de-4c46f097ff97_BCR.owl_functional.owl,2020,112,27264,154,36012,145,33740
approximated_00032.owl_functional.owl,1377,89,24640,142,36732,138,35560
approximated_00033.owl_functional.owl,4623,285,48604,462,90328,450,87808
approximated_00034.owl_functional.owl,4624,282,48908,461,90200,451,87748
approximated_00035.owl_functional.owl,4624,286,48712,458,90208,448,87688
approximated_00036.owl_functional.owl,4620,284,48736,461,90140,447,88056
approximated_00037.owl_functional.owl,4617,285,48676,461,89772,461,87696
approximated_00038.owl_functional.owl,4623,287,48680,463,90312,446,87932
approximated_00039.owl_functional.owl,1334,96,25120,163,39504,157,38304
approximated_00040.owl_functional.owl,26059,3450,420748,5020,732820,4191,713964
approximated_00041.owl_functional.owl,14138,1396,222632,1807,357800,1750,343984
approximated_00042.owl_functional.owl,14975,1493,235564,2121,369456,1841,355192
approximated_00043.owl_functional.owl,24182,2613,357936,3381,584432,3058,562532
approximated_00044.owl_functional.owl,14134,1393,222684,1950,349540,1744,334920
approximated_00045.owl_functional.owl,25411,2613,406904,4052,708960,3960,690484
approximated_00046.owl_functional.owl,14721,1432,230676,1816,361328,1759,345772
approximated_00047.owl_functional.owl,14156,1391,222848,1763,349392,1703,336660
approximated_00048.owl_functional.owl,15117,1472,247808,2724,466412,2428,450856
approximated_000625f4-66a1-4f5a-8513-24d547cdb5cb_nvirImpact.owl_functional.owl,1879,167,40048,213,59716,201,57784
approximated_00104.owl_functional.owl,1442,76,23456,116,33676,111,30704
approximated_00117.owl_functional.owl,1334,92,25240,153,39784,150,38236
approximated_00174.owl_functional.owl,1062,77,23100,127,35128,118,33932
approximated_00285.owl_functional.owl,33894,8372,391948,9484,610068,9485,594324
approximated_003065c1-4ed5-4b66-b012-88e11da56183_lmLandform.owl_functional.owl,1924,182,40604,221,60664,208,58816
approximated_00347.owl_functional.owl,9789,716,106060,996,159284,970,143616
approximated_00350.owl_functional.owl,1766,300,55588,325,65844,321,64660
approximated_00352.owl_functional.owl,1050,94,27900,122,35920,114,34748
approximated_00353.owl_functional.owl,1034,95,27688,126,35724,115,34592
approximated_00354.owl_functional.owl,2103,164,38460,206,51372,200,49604
approximated_00356.owl_functional.owl,883,68,22176,114,33328,108,31936
approximated_00357.owl_functional.owl,918,70,22284,117,33992,110,32792
approximated_00368.owl_functional.owl,5920,568,100808,735,156440,708,151032
approximated_00369.owl_functional.owl,9082,928,160384,1200,258704,1159,248560
approximated_00370.owl_functional.owl,12838,1304,216932,1691,349656,1630,331900
approximated_00371.owl_functional.owl,6370,612,108816,786,168368,759,160972
approximated_00374.owl_functional.owl,6924,667,116460,863,181328,830,174376
approximated_00375.owl_functional.owl,10308,1044,178416,1368,288240,1317,276768
approximated_00378.owl_functional.owl,14877,1477,223796,1865,373696,1955,358972
approximated_00379.owl_functional.owl,23768,2453,361936,3174,617336,3080,597224
approximated_00382.owl_functional.owl,9641,942,156416,1194,242864,1152,232920
approximated_00383.owl_functional.owl,13411,1374,224904,1774,364344,1725,349788
approximated_00386.owl_functional.owl,6837,654,114556,829,176168,813,170060
approximated_00387.owl_functional.owl,10267,1024,177256,1344,281848,1291,271320
approximated_00390.owl_functional.owl,6011,584,102908,755,158896,723,152532
approximated_00391.owl_functional.owl,9170,926,161508,1220,258464,1166,249708
approximated_00394.owl_functional.owl,7900,728,125620,913,191676,881,183856
approximated_00395.owl_functional.owl,14522,1457,241476,1865,376852,1807,362784
approximated_00398.owl_functional.owl,6361,626,108700,797,168176,756,160760
approximated_003a9e4d-dc0d-4a9f-8629-56e88bfa49a7_prerelease.owl_functional.owl,1846,125,29808,188,44292,182,43656
approximated_00400.owl_functional.owl,6873,702,115556,856,179268,829,172140
approximated_00402.owl_functional.owl,969,72,22628,120,34424,114,33288
approximated_00403.owl_functional.owl,1623,111,27448,184,47424,178,45308
approximated_00412d8c-f97f-4e3d-b184-9a8133e74e61_phenWave.owl_functional.owl,1924,165,40548,224,60728,211,58908
approximated_00412.owl_functional.owl,836,65,21936,117,33936,108,32884
approximated_00413.owl_functional.owl,1080,109,29916,147,39608,138,38388
approximated_00415.owl_functional.owl,9189,906,150896,1135,234260,1093,223568
approximated_00416.owl_functional.owl,12876,1305,217636,1682,346888,1652,335100
approximated_00419.owl_functional.owl,960,72,23168,128,35696,124,34592
approximated_00420.owl_functional.owl,1169,120,30868,160,41004,145,39848
approximated_00425.owl_functional.owl,8106,522,82960,948,202592,912,194860
approximated_00426.owl_functional.owl,13862,907,134016,1645,335564,1649,323820
approximated_00434.owl_functional.owl,4361,287,51908,531,122776,510,117524
approximated_00435.owl_functional.owl,2267,149,32900,250,62596,239,59300
approximated_00436.owl_functional.owl,4971,485,85072,601,137020,587,131264
approximated_00437.owl_functional.owl,28972,1945,268624,3495,629496,3347,598260
approximated_00448.owl_functional.owl,15047,1448,219996,1847,383196,1802,369688
approximated_00450.owl_functional.owl,768,85,25880,109,32980,106,31764
approximated_00451.owl_functional.owl,1079,82,23476,133,35792,122,34832
approximated_00452.owl_functional.owl,1515,103,26744,174,44184,170,42812
approximated_00459.owl_functional.owl,2437,159,34148,260,63568,254,61292
approximated_00460.owl_functional.owl,3923,353,66728,437,96208,412,94660
approximated_00461.owl_functional.owl,3923,343,66664,424,97260,402,93508
approximated_00462.owl_functional.owl,4161,371,69672,447,100484,426,96820
approximated_00463.owl_functional.owl,3845,339,65948,404,92152,394,91368
approximated_00466.owl_functional.owl,1782,116,27908,201,54896,191,52424
approximated_00467.owl_functional.owl,1782,114,28076,197,54916,183,52604
approximated_00470.owl_functional.owl,25171,1731,241044,3152,579292,3006,551876
approximated_00471.owl_functional.owl,26266,1741,246880,3126,572852,3026,543920
approximated_00472.owl_functional.owl,25260,1722,241628,3163,579512,3013,552428
approximated_00473.owl_functional.owl,26266,1785,246516,3164,572652,3036,544148
approximated_00476.owl_functional.owl,744,65,21380,102,30380,103,29712
approximated_00477.owl_functional.owl,50742,3232,438812,5792,1050908,5545,993792
approximated_00483.owl_functional.owl,26782,2885,427776,5068,721808,4964,689792
approximated_00484.owl_functional.owl,26333,2743,403884,3541,683816,3408,659012
approximated_00485.owl_functional.owl,1167,87,24884,149,40200,134,38840
approximated_00486.owl_functional.owl,9520,940,155152,1174,242584,1143,231592
approximated_00487.owl_functional.owl,13271,1347,223176,1753,360772,1709,347384
approximated_00488.owl_functional.owl,9517,933,155272,1184,241560,1138,232072
approximated_00489.owl_functional.owl,10596,711,111132,1342,267688,1283,256808
approximated_00494.owl_functional.owl,744,56,20564,94,29992,88,29032
approximated_00495.owl_functional.owl,753,60,20572,97,30152,90,29188
approximated_00496.owl_functional.owl,2492,211,45372,242,53664,237,52568
approximated_00497.owl_functional.owl,2583,169,35632,283,68792,267,65624
approximated_00498.owl_functional.owl,2617,165,35824,278,69308,266,65880
approximated_00499.owl_functional.owl,2700,178,37744,312,76876,298,73060
approximated_004bcac9-cc85-49ce-b887-95ef9d6f7f0d_Validation.owl_functional.owl,1939,169,40676,218,61144,209,58704
approximated_00515.owl_functional.owl,823,62,21092,105,31044,95,29840
approximated_00516.owl_functional.owl,1781,121,29284,210,54016,195,51516
approximated_00517.owl_functional.owl,2439,160,35392,280,69604,267,66048
approximated_00518.owl_functional.owl,3593,247,47596,393,88860,381,85288
approximated_00521.owl_functional.owl,2689,168,36376,264,61816,248,59388
approximated_00522.owl_functional.owl,1370,95,25208,156,42816,147,41048
approximated_00523.owl_functional.owl,1387,91,25328,156,42596,152,41156
approximated_00530.owl_functional.owl,2406,159,34832,271,67996,257,64556
approximated_00531.owl_functional.owl,2688,244,53840,308,75564,285,71828
approximated_00532.owl_functional.owl,10617,690,106940,1260,262988,1198,252304
approximated_00533.owl_functional.owl,18215,1805,268048,2250,447824,2191,432332
approximated_00535.owl_functional.owl,2327,167,36496,270,61648,255,59476
approximated_00536.owl_functional.owl,8349,819,138108,1032,213796,981,203876
approximated_00537.owl_functional.owl,11790,1207,200996,1541,321844,1492,310128
approximated_00540.owl_functional.owl,3653,213,43500,367,86556,354,82184
approximated_00541.owl_functional.owl,7047,644,119316,785,170996,763,164556
approximated_00544.owl_functional.owl,2676,172,36100,285,70568,272,67204
approximated_00545.owl_functional.owl,2792,178,36956,301,75364,286,71956
approximated_00546.owl_functional.owl,705,54,20264,87,28320,85,27520
approximated_00547.owl_functional.owl,706,57,20516,91,28228,87,27504
approximated_00548.owl_functional.owl,1195,82,23684,139,39880,135,37992
approximated_00553.owl_functional.owl,47109,3096,459768,3485,613160,3411,600476
approximated_00554.owl_functional.owl,62983,4177,607928,4918,867020,4732,836468
approximated_00557.owl_functional.owl,4360,1019,139396,1033,159568,1028,158044
approximated_00566.owl_functional.owl,19996,1323,214372,1583,326016,1532,309848
approximated_00572.owl_functional.owl,15415,1503,231324,1928,385224,1864,370144
approximated_00573.owl_functional.owl,24661,2558,374280,3292,635296,3178,614480
approximated_00645.owl_functional.owl,869,63,21704,108,32140,106,31216
approximated_00646.owl_functional.owl,1110,79,23724,150,36720,132,35584
approximated_00647.owl_functional.owl,9240,605,93512,1359,228224,1275,214760
approximated_00657.owl_functional.owl,1227,81,23160,125,32896,121,31976
approximated_00658.owl_functional.owl,4336,460,78400,560,105252,539,102552
approximated_00660.owl_functional.owl,3611,382,64760,458,88996,441,86084
approximated_00665.owl_functional.owl,776,88,25616,105,30968,109,30036
approximated_00668.owl_functional.owl,2369,245,45796,304,66712,299,64592
approximated_00669.owl_functional.owl,2186,156,31876,265,57468,247,54856
approximated_00670.owl_functional.owl,2932,218,38796,357,69812,342,67436
approximated_00675.owl_functional.owl,19123,2487,286604,3115,466112,3029,446796
approximated_00676.owl_functional.owl,768,60,20960,101,29076,96,28348
approximated_00678.owl_functional.owl,4432,467,77456,562,105008,534,101236
approximated_00680.owl_functional.owl,4403,465,77108,557,104892,541,100596
approximated_00682.owl_functional.owl,15303,1874,221924,2365,384880,2282,370864
approximated_00684.owl_functional.owl,14377,1882,235560,2417,377940,2316,360600
DCHARS.owl_functional.owl,1114,687,772672,2497,862472,2124,863820
DMKB.owl_functional.owl,1072,505,528992,1945,617420,1763,630320
DMOP.owl_functional.owl,873,188,109352,1033,313624,1027,318400
DPC1.owl_functional.owl,30012,5859,2072448,6445,2119104,5260,2079004
DPC2.owl_functional.owl,37923,6540,2200248,8040,2260944,6152,2204416
FMA-constitutionalPartForNS_ALCOI(D).owl_functional.owl,35612,12910,448272,473526,126604236,290549,126538960
GALEN-Full-Union_ALCHOI(D).owl_functional.owl,13793,2409,221600,2637313,126600148,1211339,70857072
GALEN-Heart_ALCHOI(D).owl_functional.owl,2986,12822,2399168,87788,2863684,2208207,1939576
HP.owl_functional.owl,9307,1646,658048,1860,673660,1631,662184
MSC_classes_demo.owl_functional.owl,5371,18699,30801852,215446,54524448,188218,31647844
MSC_classes.owl_functional.owl,5315,520,83000,129903,1497404,129533,1554248
NEW_fhkb.owl_functional.owl,968,1543,482932,376477,694908,4008,560480
OLD_fhkb.owl_functional.owl,934,1497,461160,73574,632356,2788,476424
Oly.owl_functional.owl,19342,3378,1344352,3826,1371612,3385,1347672
PD.owl_functional.owl,899,171,108452,1295,324216,1195,321060
PREV_fhkb.owl_functional.owl,957,1483,460396,76330,622144,2454,474732
USDA_sr25_NF0_10.owl_functional.owl,22442,3319,635992,8066,647016,3345,638260
USDA_sr25_NF0_15.owl_functional.owl,40950,6163,1022256,15015,1036708,6017,1027668
USDA_sr25_NF0_20.owl_functional.owl,54131,8271,1289768,19804,1348664,9206,1294016
USDA_sr25_NF0_25.owl_functional.owl,60542,9781,1432012,22104,1495192,9476,1435340
