file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
c578193c-b98a-49d0-a436-258b161963ed_DP1.30.owl_functional.owl,272,44,16500,51,19024,50,18320
c59a468d-640b-441b-94ad-7b284136cf9b_rgetAppRDF.owl_functional.owl,193,40,16976,49,20028,46,19784
c5a2a331-a04e-4447-9e92-37b110fa0c82_ratio4ta_v2.owl_functional.owl,28,23,15408,25,16156,23,16108
c5a5ae0f-18d0-422f-9819-927a046b1ad5_ENLmodel.owl_functional.owl,74,27,16108,29,16248,28,16168
c5b78c63-c25d-4922-a487-df853f47b22e_pips.owl_functional.owl,47,31,18164,66,22912,68,23200
c5d1a38e-60bf-4925-b4fc-56585d6dda13_ompoundCFC.owl_functional.owl,397,70,21900,87,25028,81,24504
c5d58610-5a8f-44d3-92f9-c3e9790205c4_elontology.owl_functional.owl,143,28,15432,35,16764,34,16652
c5eea5f0-d87b-40e7-a91d-4bc4cd308a98_Group.owl_functional.owl,97,32,16540,37,18384,36,18144
c5eec99a-285f-41a3-952e-1e3c06967961_Heilpflanzen_B_functional.owl,35,18,14696,24,15364,22,15264
c5eedadd-67b6-4a28-9cd7-7d4d605e0ac2_Odor_Eaters.rdf_functional.owl,95,33,15988,31,16952,35,16880
c605aff2-c517-4427-894b-247bcfb87131_actfactory.owl_functional.owl,143,37,16944,43,18668,46,18672
c607fcf9-8fe8-44af-8f85-ef83afcc989f_Green_sauce.rdf_functional.owl,95,33,16228,38,16992,33,16836
c60b39aa-4b39-4e99-a22a-6a329fa29854_090320.owl.xml_functional.owl,70,25,15524,30,17680,29,17732
c60d6497-cb91-40f0-ab4c-0313387481ec_TravelCNO.owl_functional.owl,155,38,17840,42,19172,40,19024
c61a0242-1015-4883-970f-f1e580cecd47_lcacheSWRL.owl_functional.owl,1248,149,26764,116,28992,191,26968
c61bbbf1-75c6-4f7b-a4ba-9ddbbaa3d5a7_request.owl_functional.owl,303,74,23056,110,29728,105,29796
c6486c38-e0b6-4158-837b-fc3043c8ee1e_documents.owl_functional.owl,39,23,15124,23,16284,23,16324
c64a69f1-2452-47e5-b2a0-61e26a220b8c_sbpax3.owl_functional.owl,139,40,16448,38,18368,40,18296
c65713cb-5f43-44ce-86f2-9c20bf6530ae_IBM_801.rdf_functional.owl,95,33,16060,34,17028,33,16784
c669669d-7a04-410c-9474-1f6e46230556_BioLinks.owl_functional.owl,621,65,18792,83,24596,84,23152
c66c3e01-27f7-4fd2-9a38-b235bada5183_ntainRange.owl_functional.owl,76,23,14976,32,16196,32,15980
c66dde76-0016-4740-8ae3-a6a0bb3be222_Letter_box.rdf_functional.owl,95,32,16052,34,17240,33,16920
c678494d-4383-43a5-b414-f1d0c212fc0b_pleRequest.owl_functional.owl,60,25,15712,28,15916,24,15804
c686bbc1-9a07-4585-aafd-8b6f98e1493d_onto.rdf_functional.owl,88,28,15924,32,16400,32,16448
c6896aeb-c555-4713-8641-17a2fbb3aa44_ectrometer.ttl_functional.owl,95,28,16012,34,16964,29,16916
c68fedfe-0267-404c-bc7c-ff77c03fab08_codarg.owl_functional.owl,76,26,15652,30,15880,28,15972
c6907ef3-a626-4b34-a474-15a4563b7f29_ish_label.rdfs_functional.owl,381,34,16144,35,17224,35,16784
c693c044-3984-4ec4-a00d-859e77133424_Anderson.rdf_functional.owl,78,26,15840,28,16312,26,16100
c69ff792-4734-4da3-a279-82bcd22e77a1_crime11.owl_functional.owl,138,36,16748,38,18092,36,18028
c6a2c4e2-225d-4f9e-947b-79770364367e_ro.owl_functional.owl,18,17,14644,19,15332,19,15288
c6a85b6a-e05b-467e-a201-b3f3468a79e8_Property.rdf_functional.owl,113,21,15108,23,15852,25,15724
c6b143a3-b2ff-4a9c-8982-06fe1455323c_ofilograph.ttl_functional.owl,95,30,15988,30,17104,33,16972
c6ba91a9-5413-4afc-bb9f-58e48d0bae3e_Convention.owl_functional.owl,81,25,15988,25,16312,24,16000
c6cc293e-a06c-4356-93a3-32a935e8bd4d_onto.rdf_functional.owl,143,45,21588,43,22248,51,21952
c6d2f80f-d475-4e13-9eaa-a98b8f2414c4_Fish.owl_functional.owl,70,22,15128,24,15968,21,15816
c6e552f0-502b-4de0-8c3d-10f43032b0cb_sudoku9c.owl_functional.owl,221,42,18656,42,19532,43,19408
c6e8c0e2-8df8-44ef-a7ff-9ca1ab96ad49_05003175s1.owl_functional.owl,27,21,14808,22,15724,22,15640
c6eb71a8-a52f-41aa-b78d-013db436f17e_atic_watch.ttl_functional.owl,95,31,16012,34,17056,41,16964
c6fe1d07-3a65-44b7-bb6e-5be86e59feaa_pr_import.owl_functional.owl,89,23,15208,30,16596,28,16576
c710c202-5500-455a-8949-faff458e4a49_mondialmeta.n3_functional.owl,37,29,17780,46,20924,45,20732
c7211514-7690-4940-ace8-de59b507c2a4_Alloy_steel.ttl_functional.owl,95,30,16032,32,17000,31,16924
c7357309-7040-4f7a-a52f-893dc0b3e903_EbGdrcN5Y29ycA_functional.owl,144,29,15556,34,17308,31,17124
c73d0cdf-0795-4458-b04c-96b9f17ed178_flow.owl_functional.owl,128,23,15124,25,15744,24,15692
c7403c2b-f907-4329-9760-9c87cafa387d_ctermsrelation_functional.owl,36,25,15324,26,15516,26,15512
c75294d8-3b15-47c0-a511-032915e97e8d_antic_free.rdf_functional.owl,147,26,15320,33,16620,33,16504
c75299d8-2bab-4206-b817-976e33e8e868_properties.owl_functional.owl,69,26,15508,40,18248,43,18228
c7581bf0-b6e9-4f6e-b168-59de9461d0ab_onto.rdf_functional.owl,43,27,15344,25,15732,27,15784
c75c8486-e943-4890-a5e6-a2c8369d73f4_PaulFisher.rdf_functional.owl,89,22,14908,26,15900,25,15756
c76c2bdd-aa71-43b5-82fb-b3d9339765ee_FN1.52.owl_functional.owl,237,35,16356,48,19288,40,18580
c78d24dd-67ae-453f-8efc-d4fe1228c084_ertyDcrelation_functional.owl,39,21,15268,22,15588,20,15620
c791ff29-5641-4862-964f-0b08d3aac17c_clbasic.owl_functional.owl,708,69,20572,133,30996,116,30292
c797be95-1e57-4454-977d-a2429045dce5_dtn.owl_functional.owl,102,41,19212,45,21444,48,21032
c7983391-d170-428c-9c62-47c81df47b99_4_5_0_1_TQ.owl_functional.owl,398,45,17768,45,18924,42,18956
c7a8779c-9256-4e14-9e67-547c77067a75_yCombinatorics_functional.owl,31,25,15532,25,15772,22,15612
c7b3b495-298c-4356-9660-5b7fffc326d4_russiaA.rdf_functional.owl,112,24,15496,34,17232,32,16848
c7bc3867-0a93-4528-8eed-07b0854ccca2_cl_import.owl_functional.owl,209,39,16332,53,19372,52,18988
c7c986ba-c441-4920-8d56-a1c835f1c267_Rasp.ttl_functional.owl,95,32,16108,30,16952,30,16852
c7ce5523-1454-4dfe-a1a8-c4f31eaf2451_orODLS2013.owl_functional.owl,64,26,15712,52,20808,55,20896
c7d095b3-de97-45c4-b928-21511cd9f53a_orieDer_Mensch_functional.owl,60,20,14884,25,15748,23,15632
c7d1d8a5-1753-4a02-aade-cb8187345c77_example4.owl_functional.owl,44,27,16116,29,17152,29,16556
c7dad604-a911-4ceb-8693-463f0d442b5b_KategorieNieren_functional.owl,28,17,14608,19,15476,22,15188
c7f1a3bd-6b19-4ddc-a177-28ead5f6ad3d_rieUnpublished_functional.owl,25,20,14592,24,15224,21,15136
c7f8dc63-8b09-43ba-8abe-4ecfab37c00c_Valve_oil.ttl_functional.owl,95,32,16156,35,16960,32,16832
c805a130-8398-48ea-a1c2-318f19a5e8d5_eification.owl_functional.owl,26,23,15124,23,15300,24,15332
c814bcb3-c078-4734-b3e4-a060944ec529_eKrankheiten_U_functional.owl,34,19,14700,30,15476,24,15216
c819362f-1e63-48f3-b27f-dbfc515b537b_Boilie.ttl_functional.owl,95,32,16040,32,16956,31,16856
c81f2f29-c2f2-49ba-bdec-c5f27447c578_Profile.owl_functional.owl,96,28,16280,35,18212,35,18176
c846533b-b33c-41da-9c86-e5fcc764c557_dKnowledge.owl_functional.owl,80,27,16020,27,16412,26,16272
c854f077-a8ad-4041-b749-371a662bfb9d_topchemtop.owl_functional.owl,321,62,19540,783,75000,711,71508
c855c735-eb51-4dbe-b4fb-65eff162766a_heritage.owl_functional.owl,73,33,16252,40,17908,33,17868
c8564b04-e2a0-4312-9239-fc85a368a654_reaction.owl_functional.owl,26,22,15044,26,16132,22,16032
c861e21d-098a-4e3f-98bf-f24ac7f29b38_cdao.owl_functional.owl,99,37,16936,52,21040,52,21036
c863596e-1046-4365-ae26-cab76a7f35cd_Ice_cream.ttl_functional.owl,95,34,16028,32,16940,32,16984
c86864ea-b913-4877-8ac4-c78d1df652b7_time.owl_functional.owl,32,42,24188,1570,29800,799,28584
c86b1ea1-ad8f-4c49-86ab-30000b3a6695_alogEntity.owl_functional.owl,116,34,16620,40,18620,38,18580
c877f9a5-afa5-4602-ac65-8b2c15385625_im_candida.obo_functional.owl,33,21,14848,25,15416,23,15424
c87825a8-ced4-4d6d-8cd3-ee2da2e82c68_bodyobject.owl_functional.owl,94,22,14928,29,16228,27,16100
c887daff-8b30-4653-bd00-50276c35f35c_relontomx.owl_functional.owl,191,52,22704,8657,105124,5987,71676
c88a8f00-08da-49a9-8469-3dae5e6c16c0_cal_pencil.rdf_functional.owl,95,30,16092,31,17024,32,17040
c8937952-0a0e-493f-a91f-a0afc21a4bed_c_20100215.rdf_functional.owl,35,21,15288,22,15740,26,15444
c8c3c75b-ea78-410d-bbb5-e8d3f433e50f_Bonifaz.ttl_functional.owl,95,28,16012,31,17008,31,16868
c8c7523d-017c-4818-a182-82975efde460_chem.owl_functional.owl,255,51,19928,62,21568,55,21036
c8c8c7d8-81be-4eb2-a645-3bf30f8f69db_spatial.obo_functional.owl,70,20,14972,30,16360,29,16296
c8c9ccf9-1d12-45fa-b8e6-d82097fadff7_na_symptom.obo_functional.owl,194,31,16172,43,18852,41,18416
c8c9ecdf-176d-4ab7-929e-fb214fa442ce_unit.owl2_functional.owl,93,24,15188,33,16864,30,16740
c8cdf3fd-52a9-4b54-968d-016d1e09750b_friendOf.rdf_functional.owl,25,17,14620,22,15440,20,15224
c8e1c76a-e57a-4de8-a519-0695be68c4bf_ms.obo_functional.owl,546,77,18788,95,25600,93,25028
c8e75ef7-a9e6-4381-bb91-48ede7206bdd_grid.owl_functional.owl,151,33,16344,36,17776,37,17456
c8ef3fd7-5e6f-448d-82f7-d9e3ca31dd73_ganisation.owl_functional.owl,127,37,15324,31,16724,29,16392
c8f1b6d6-4c68-48b6-a094-954c94be71cb_pmltrust.owl_functional.owl,73,26,15560,27,16244,34,16088
c9179f63-1b29-4c64-a74e-e8361c27f241_iridl.owl_functional.owl,32,21,15372,23,15476,20,15220
c91ef5c4-b401-45a4-817e-38fe03988859_ss_crusher.ttl_functional.owl,95,32,16152,32,17024,30,16992
c9222203-ac5e-444a-8bd6-6899bfc7afb2_ning_valve.ttl_functional.owl,95,30,16152,32,17080,30,16872
c92565aa-32fa-4954-a987-979f50790bce_aph_saved1.owl_functional.owl,291,109,53760,121,54592,182,54352
c92b12d0-6557-47c9-b37b-a07843f7519c_onto.rdf_functional.owl,128,45,21272,44,21616,54,21684
c92c9cc1-e832-4fa8-bb2f-a331258b55b6_geCreation.owl_functional.owl,246,45,20400,52,22840,51,22580
c92d4e75-51a8-47c1-a499-09eb7e4b2808_cno.owl_functional.owl,39,20,15060,21,15352,20,15280
c93db046-8fc7-4bfc-8abe-c4ccd5090272_tivitydemo.owl_functional.owl,32,16,14792,30,17984,27,17704
c94f2dcb-4148-4cc8-b5e3-6afd5bc254a8_vsto_core.owl_functional.owl,51,24,15476,24,15700,23,15800
c957f70a-b19f-4e0b-a371-a9d1b1bf4310_odProjects.owl_functional.owl,133,32,17312,40,20172,46,19760
c9679e40-2d6c-4b4e-b882-8767b8514e97_ro.obo_functional.owl,67,26,15452,27,15924,26,15624
c9841c3d-e08a-41d7-ab5d-a78ddda7123b_CCDM_Core.owl_functional.owl,45,22,15228,22,15356,22,15348
c98f356c-5676-4301-a709-dea017781293_EMOF.owl_functional.owl,32,21,15028,22,15156,23,15096
c9ace0fe-9823-4e60-954a-958794c3d088_Easy_Cheese.ttl_functional.owl,95,30,16152,32,17112,32,16916
c9bb968e-453e-4b8e-afb1-73096d025904_vHOG.owl2_functional.owl,462,48,18072,130,23308,133,22808
c9bdb7aa-bcf1-4a50-ad98-f05db02a8f46_que_wrench.rdf_functional.owl,95,41,15988,42,16976,37,16916
c9cd7334-1c49-4909-8c82-c8f9727064c5_icrosswalk.owl_functional.owl,80,26,15980,27,16192,27,16008
c9cfde4c-9253-4c24-9ad7-b77d48f6086f_Design.v17.owl_functional.owl,91,32,16228,56,20672,52,20560
c9e5f1e0-2193-47ed-b915-3a37aafce8ea_um_anatomy.obo_functional.owl,87,32,15232,29,16108,38,16048
c9f51085-fb11-4916-af61-b34e21c66717_Roles.owl_functional.owl,163,38,16804,82,24544,86,24536
c9fd83a9-f0d8-487b-acc5-18e9b6ff15e6_Cream.ttl_functional.owl,95,27,16080,30,17184,30,16860
ca0a4ff2-c0ee-434b-88ae-f11346b4acea_roedit.owl_functional.owl,97,34,16424,33,17372,34,17120
ca10ae1c-36ca-4541-88b2-5a58f186e7f9_eryContext.owl_functional.owl,256,60,21924,59,22320,59,22392
ca31e0dc-bec6-4dcc-ac56-458cc111a734_bao_core.owl_functional.owl,720,108,25992,157,39700,150,38948
ca495d9f-6fd0-455d-be1b-17538744f700_dinterests.owl_functional.owl,96,34,16656,35,18560,37,18392
ca55f25f-2b80-4b5c-bae8-db7207517ae7_StrongARM.rdf_functional.owl,95,33,15944,30,16988,28,16932
ca5e2442-e865-406d-90e4-fbbbc4165dfc_unit.owl2_functional.owl,90,23,15228,32,16860,29,16804
ca61db54-fa88-47a3-9b4f-a19d3359eb65_PaulFisher.rdf_functional.owl,87,18,15052,24,15928,30,15716
ca657ff4-e0c0-47fe-bd80-e7a189360c18_Silver.rdf_functional.owl,35,20,15208,22,15600,20,15604
ca7123c6-6206-42e1-b070-4d51942c882f_Micrometer.ttl_functional.owl,95,30,16048,32,17116,31,16904
ca840fcc-baf7-4813-86ec-8ad75beb1f2b_H_Ontology.owl_functional.owl,89,25,15808,30,17352,27,17328
ca8f5840-f46f-4f57-86cb-7ca8df608aee_dataschema_functional.owl,53,25,15656,27,16316,27,16164
caa910f7-5dda-4383-b5ee-1b046495eda4_spatial.obo_functional.owl,70,29,14952,34,16400,40,16296
caa981d8-f2ed-4a7f-bf2c-b586c0de8b55_trait.obo_functional.owl,366,43,17408,72,22484,80,22060
cabb0653-dfc8-4006-80f9-5b17cb17a814_envo_xp.owl2_functional.owl,548,107,22288,149,26464,123,25712
cabro.computer-assisted-brain-injury-rehabilitation-ontology.1.owl.xml_functional.owl,42,26,15428,25,15480,28,15500
cac39fa5-f2e4-4329-99b0-b1b1eba74aec_geCreation.owl_functional.owl,277,55,20800,64,23112,58,22724
cac41a10-061f-4576-b139-dc828fe53e7b_archive.owl_functional.owl,48,24,15996,27,16280,25,16204
cae5a20a-41c3-4928-aa21-79786a69389f_sfb632link.rdf_functional.owl,399,80,23032,110,31804,98,30040
caeee928-8212-42af-952d-655e727a00ef_egorieGemC3BCt_functional.owl,36,19,14776,23,15356,22,15248
caf16e2d-c350-4719-ba22-26591f361a97_partimento.owl_functional.owl,150,34,16512,36,16996,35,16980
caf7942a-3d37-4c21-a92e-24f7f4b29dba_time.owl_functional.owl,41,24,15612,26,16988,24,17180
caf99037-b289-4ed4-9094-169a3c3f7753_tsors2codo.owl_functional.owl,249,47,17972,51,19800,47,19696
cafebca9-cd6f-4dfb-a03b-cbd36bcf70fe_ology_v1.2.rdf_functional.owl,486,84,23776,97,27144,88,26532
canco.cancer-chemoprevention-ontology.3.owl.xml_functional.owl,80,30,16000,39,19104,38,19004
cao.clusters-of-orthologous-groups-cog-analysis-ontology.3.owl.xml_functional.owl,104,37,16456,4332,127384,3929,125572
carelex.content-archive-resource-exchange-lexicon.38.owl.xml_functional.owl,132,25,15332,29,16804,31,16776
cb02ebf3-4767-4ff2-a7b1-08964e53d964_y_version1.owl_functional.owl,58,24,15392,32,18236,30,18220
cb10436d-48e7-4196-818d-0b7d746343e9_ySummer_school_functional.owl,26,26,15424,25,15624,23,15568
cb19da73-046f-4468-9938-32ff459d2d59_odSystems.owl_functional.owl,244,67,17356,106,26640,101,26712
cb276325-f3ea-448c-9bff-6d2f187bf762_geofileont_functional.owl,104,19,14928,26,15848,27,15668
cb277231-6f9a-49e9-a7bf-64580a14bf71_Weapon.owl_functional.owl,78,24,15120,27,16104,27,16044
cb2e3a3a-6f29-4253-93f8-57360cb3e75c_factbookont.owl_functional.owl,61,25,15416,30,15832,26,15764
