Ont name,Classification time (ms),Reasoner
ore_ont_5164.owl,2393.6666666666665,PELLET
ore_ont_3954.owl,7203.333333333332,PELLET
ore_ont_16821.owl,2268.333333333333,PELLET
ore_ont_1034.owl,2287.0,PELLET
ore_ont_11064.owl,3078.333333333333,PELLET
ore_ont_15680.owl,3448.0,PELLET
ore_ont_11416.owl,2285.6666666666665,PELLET
ore_ont_412.owl,28435.0,PELLET
ore_ont_8047.owl,1880.0,PELLET
ore_ont_8627.owl,2390.0,PELLET
ore_ont_1469.owl,51558.66666666666,PELLET
ore_ont_8460.owl,4505.666666666667,PELLET
ore_ont_4557.owl,669964.0,PELLET
ore_ont_10419.owl,2521.333333333333,PELLET
ore_ont_566.owl,2680.333333333333,PELLET
ore_ont_15184.owl,19031.666666666668,PELLET
ore_ont_11477.owl,8752.0,PELLET
ore_ont_6999.owl,2624.0,PELLET
ore_ont_239.owl,1800000.0,PELLET
ore_ont_14334.owl,8191.666666666668,PELLET
ore_ont_11695.owl,1800000.0,PELLET
ore_ont_6368.owl,2086.0,PELLET
ore_ont_1325.owl,2237.0,PELLET
ore_ont_11619.owl,3191.333333333333,PELLET
ore_ont_13902.owl,10728.666666666666,PELLET
ore_ont_7399.owl,19589.0,PELLET
ore_ont_2360.owl,21405.0,PELLET
ore_ont_12330.owl,16011.666666666664,PELLET
ore_ont_9635.owl,2078.333333333333,PELLET
ore_ont_6617.owl,2072.333333333333,PELLET
ore_ont_5074.owl,2057.0,PELLET
ore_ont_14308.owl,-1.0,PELLET
ore_ont_7011.owl,4039.0,PELLET
ore_ont_6230.owl,4464.333333333333,PELLET
ore_ont_7340.owl,910566.0,PELLET
ore_ont_16814.owl,2426.6666666666665,PELLET
ore_ont_10314.owl,2222.333333333333,PELLET
ore_ont_3301.owl,2746.0,PELLET
ore_ont_3726.owl,2339.6666666666665,PELLET
ore_ont_10929.owl,2297.0,PELLET
ore_ont_9303.owl,-1.0,PELLET
ore_ont_5792.owl,3871.666666666666,PELLET
ore_ont_6120.owl,17472.333333333332,PELLET
ore_ont_16371.owl,3628.666666666666,PELLET
ore_ont_9014.owl,5318.666666666667,PELLET
ore_ont_9724.owl,1800000.0,PELLET
ore_ont_5485.owl,3062.333333333333,PELLET
ore_ont_4226.owl,4128.333333333333,PELLET
ore_ont_4581.owl,16610.666666666668,PELLET
ore_ont_4780.owl,82539.0,PELLET
ore_ont_10197.owl,810250.6666666665,PELLET
ore_ont_13690.owl,7754.0,PELLET
ore_ont_16669.owl,19587.0,PELLET
ore_ont_155.owl,2591.333333333333,PELLET
ore_ont_13053.owl,1946.666666666667,PELLET
ore_ont_10146.owl,2745.0,PELLET
ore_ont_4400.owl,2290.0,PELLET
ore_ont_13840.owl,4025.666666666666,PELLET
ore_ont_11203.owl,2062.6666666666665,PELLET
ore_ont_8298.owl,3135.666666666666,PELLET
ore_ont_3263.owl,3009.666666666666,PELLET
ore_ont_10127.owl,3823.333333333334,PELLET
ore_ont_13482.owl,-1.0,PELLET
ore_ont_8579.owl,6245.333333333332,PELLET
ore_ont_16684.owl,11820.0,PELLET
ore_ont_15152.owl,4218.0,PELLET
ore_ont_9499.owl,70121.33333333331,PELLET
ore_ont_5359.owl,5552.0,PELLET
ore_ont_13684.owl,59280.33333333334,PELLET
ore_ont_4178.owl,9192.333333333334,PELLET
ore_ont_16744.owl,1800000.0,PELLET
ore_ont_16453.owl,3244.0,PELLET
ore_ont_6948.owl,-1.0,PELLET
ore_ont_6202.owl,4112.666666666667,PELLET
ore_ont_9786.owl,15541.333333333336,PELLET
ore_ont_12415.owl,2168.0,PELLET
ore_ont_14863.owl,2957.333333333333,PELLET
ore_ont_12323.owl,2073.333333333333,PELLET
ore_ont_4917.owl,161263.66666666663,PELLET
ore_ont_8362.owl,-1.0,PELLET
ore_ont_16738.owl,18054.33333333333,PELLET
ore_ont_13066.owl,2041.0,PELLET
ore_ont_6822.owl,3697.333333333334,PELLET
ore_ont_7256.owl,9942.333333333334,PELLET
ore_ont_10264.owl,1828.333333333333,PELLET
ore_ont_420.owl,1962.333333333333,PELLET
ore_ont_10888.owl,1944.666666666667,PELLET
ore_ont_13898.owl,2600.333333333333,PELLET
ore_ont_15929.owl,-1.0,PELLET
ore_ont_7729.owl,1800000.0,PELLET
ore_ont_10838.owl,1800000.0,PELLET
ore_ont_6659.owl,14725.666666666664,PELLET
ore_ont_3914.owl,-1.0,PELLET
ore_ont_9890.owl,1800000.0,PELLET
ore_ont_13872.owl,3080.333333333333,PELLET
ore_ont_14879.owl,731231.6666666665,PELLET
ore_ont_12379.owl,2383.6666666666665,PELLET
ore_ont_10174.owl,1741.0,PELLET
ore_ont_7251.owl,4020.0,PELLET
ore_ont_12452.owl,8129.0,PELLET
ore_ont_8273.owl,1800000.0,PELLET
ore_ont_1272.owl,455028.33333333326,PELLET
ore_ont_7439.owl,4255.666666666667,PELLET
ore_ont_10199.owl,1951.666666666667,PELLET
ore_ont_1123.owl,-1.0,PELLET
ore_ont_12925.owl,3053.0,PELLET
ore_ont_12221.owl,11263.0,PELLET
ore_ont_668.owl,-1.0,PELLET
ore_ont_4918.owl,2061.6666666666665,PELLET
ore_ont_3050.owl,18579.33333333333,PELLET
ore_ont_13139.owl,3303.0,PELLET
ore_ont_1705.owl,1991.666666666667,PELLET
ore_ont_13545.owl,4773.333333333333,PELLET
ore_ont_2664.owl,18600.0,PELLET
ore_ont_6859.owl,2086.333333333333,PELLET
ore_ont_13124.owl,4605.333333333333,PELLET
ore_ont_9758.owl,17427.0,PELLET
ore_ont_15687.owl,1800000.0,PELLET
ore_ont_10481.owl,47569.0,PELLET
ore_ont_1944.owl,1961.333333333333,PELLET
ore_ont_12801.owl,4448.0,PELLET
ore_ont_15933.owl,2374.333333333333,PELLET
ore_ont_2622.owl,11963.333333333336,PELLET
ore_ont_11949.owl,1802.666666666667,PELLET
ore_ont_9835.owl,1800000.0,PELLET
ore_ont_5852.owl,1739.333333333333,PELLET
ore_ont_6664.owl,209939.0,PELLET
ore_ont_8666.owl,2424.333333333333,PELLET
ore_ont_8882.owl,71142.33333333331,PELLET
ore_ont_4834.owl,26884.66666666667,PELLET
ore_ont_385.owl,2072.6666666666665,PELLET
ore_ont_13524.owl,2033.333333333333,PELLET
ore_ont_850.owl,9524.0,PELLET
ore_ont_8187.owl,2456.6666666666665,PELLET
ore_ont_7479.owl,52030.0,PELLET
ore_ont_508.owl,2022.0,PELLET
ore_ont_3106.owl,4306.0,PELLET
ore_ont_3341.owl,1805.333333333333,PELLET
ore_ont_1866.owl,2110.333333333333,PELLET
ore_ont_15791.owl,-1.0,PELLET
ore_ont_5978.owl,1975.666666666667,PELLET
ore_ont_15878.owl,12677.666666666664,PELLET
ore_ont_3087.owl,1773913.666666667,PELLET
ore_ont_6076.owl,13747.0,PELLET
ore_ont_5033.owl,2278.6666666666665,PELLET
ore_ont_3349.owl,2816.0,PELLET
ore_ont_9054.owl,3128.333333333333,PELLET
ore_ont_2038.owl,1860.333333333333,PELLET
ore_ont_4897.owl,2195.6666666666665,PELLET
ore_ont_14816.owl,2192.0,PELLET
ore_ont_10280.owl,4539.333333333333,PELLET
ore_ont_9557.owl,2184.0,PELLET
ore_ont_6857.owl,2954.333333333333,PELLET
ore_ont_7712.owl,1800000.0,PELLET
ore_ont_10749.owl,84793.0,PELLET
ore_ont_7584.owl,2912.666666666666,PELLET
ore_ont_16299.owl,6963.333333333332,PELLET
ore_ont_12387.owl,40695.0,PELLET
ore_ont_202.owl,2086.333333333333,PELLET
ore_ont_13759.owl,2001.666666666667,PELLET
ore_ont_14191.owl,77603.0,PELLET
ore_ont_8668.owl,23704.66666666667,PELLET
ore_ont_16274.owl,2106.0,PELLET
ore_ont_5358.owl,85323.0,PELLET
ore_ont_9498.owl,63092.0,PELLET
ore_ont_5669.owl,5890.666666666668,PELLET
ore_ont_12884.owl,20994.0,PELLET
ore_ont_12351.owl,-1.0,PELLET
ore_ont_12097.owl,2828.666666666666,PELLET
ore_ont_11037.owl,1800000.0,PELLET
ore_ont_6816.owl,25289.0,PELLET
ore_ont_1537.owl,2388.6666666666665,PELLET
ore_ont_1666.owl,4109.333333333333,PELLET
ore_ont_3133.owl,14777.0,PELLET
ore_ont_3836.owl,96790.0,PELLET
ore_ont_8119.owl,2181.333333333333,PELLET
ore_ont_8578.owl,2740.6666666666665,PELLET
ore_ont_10160.owl,3257.0,PELLET
ore_ont_3966.owl,2215.0,PELLET
ore_ont_2121.owl,1800000.0,PELLET
ore_ont_16594.owl,2591.6666666666665,PELLET
ore_ont_10425.owl,3557.0,PELLET
ore_ont_9899.owl,2829.0,PELLET
ore_ont_3842.owl,1829.333333333333,PELLET
ore_ont_1685.owl,2485.6666666666665,PELLET
ore_ont_2591.owl,5358.0,PELLET
ore_ont_4898.owl,2494.0,PELLET
ore_ont_15796.owl,18863.33333333333,PELLET
ore_ont_3080.owl,1800000.0,PELLET
ore_ont_1931.owl,2729.0,PELLET
ore_ont_2456.owl,2286.0,PELLET
ore_ont_7300.owl,12099.0,PELLET
ore_ont_4724.owl,1956.0,PELLET
ore_ont_904.owl,5323.333333333333,PELLET
ore_ont_14348.owl,2365.6666666666665,PELLET
ore_ont_2749.owl,-1.0,PELLET
ore_ont_13392.owl,1859.666666666667,PELLET
ore_ont_5612.owl,-1.0,PELLET
ore_ont_3455.owl,1992.666666666667,PELLET
ore_ont_16767.owl,2803.0,PELLET
ore_ont_4798.owl,3243.333333333333,PELLET
ore_ont_13064.owl,2063.0,PELLET
ore_ont_3685.owl,3125.666666666666,PELLET
ore_ont_3484.owl,3370.666666666666,PELLET
ore_ont_5059.owl,10921.333333333334,PELLET
ore_ont_5769.owl,10845.666666666666,PELLET
ore_ont_10702.owl,7600.0,PELLET
ore_ont_13276.owl,1800000.0,PELLET
ore_ont_11523.owl,2129.0,PELLET
ore_ont_8431.owl,19749.33333333333,PELLET
ore_ont_5216.owl,2333.6666666666665,PELLET
ore_ont_12721.owl,2216.6666666666665,PELLET
ore_ont_13383.owl,2716.0,PELLET
ore_ont_4572.owl,14956.0,PELLET
ore_ont_4242.owl,8445.0,PELLET
ore_ont_22.owl,4314.0,PELLET
ore_ont_4092.owl,23958.33333333333,PELLET
ore_ont_6923.owl,3830.666666666666,PELLET
ore_ont_15125.owl,14517.333333333336,PELLET
ore_ont_13657.owl,2403.333333333333,PELLET
ore_ont_5966.owl,2188.6666666666665,PELLET
ore_ont_13591.owl,8000.333333333332,PELLET
ore_ont_330.owl,3755.333333333334,PELLET
ore_ont_4354.owl,3053.333333333333,PELLET
ore_ont_13887.owl,2261.333333333333,PELLET
ore_ont_10992.owl,8188.0,PELLET
ore_ont_6401.owl,4325.666666666667,PELLET
ore_ont_6409.owl,2746.333333333333,PELLET
ore_ont_16509.owl,3672.666666666666,PELLET
ore_ont_11274.owl,2363.333333333333,PELLET
ore_ont_2697.owl,1863.666666666667,PELLET
ore_ont_15490.owl,3613.0,PELLET
ore_ont_3770.owl,2204.333333333333,PELLET
ore_ont_10536.owl,1992.0,PELLET
ore_ont_13423.owl,105939.66666666669,PELLET
ore_ont_9663.owl,1800000.0,PELLET
ore_ont_5604.owl,2766.0,PELLET
ore_ont_6067.owl,2340.333333333333,PELLET
ore_ont_13708.owl,-1.0,PELLET
ore_ont_16056.owl,8225.0,PELLET
ore_ont_15950.owl,2785.333333333333,PELLET
ore_ont_703.owl,2366.6666666666665,PELLET
ore_ont_7188.owl,11656.666666666664,PELLET
ore_ont_1555.owl,4259.0,PELLET
ore_ont_13954.owl,6508.666666666668,PELLET
ore_ont_13526.owl,2504.0,PELLET
ore_ont_2266.owl,2772.666666666666,PELLET
ore_ont_10517.owl,3893.333333333334,PELLET
ore_ont_15249.owl,932653.3333333335,PELLET
ore_ont_10389.owl,4421.666666666667,PELLET
ore_ont_13799.owl,2528.0,PELLET
ore_ont_2105.owl,5598.0,PELLET
ore_ont_1211.owl,2520.0,PELLET
ore_ont_9709.owl,1820.666666666667,PELLET
ore_ont_6800.owl,7085.333333333332,PELLET
ore_ont_8671.owl,1800000.0,PELLET
ore_ont_13928.owl,1800000.0,PELLET
ore_ont_5894.owl,4811.666666666667,PELLET
ore_ont_12584.owl,2061.6666666666665,PELLET
ore_ont_14551.owl,1800000.0,PELLET
ore_ont_6635.owl,1968.0,PELLET
ore_ont_8844.owl,79988.66666666669,PELLET
ore_ont_1199.owl,1800000.0,PELLET
ore_ont_11378.owl,415962.0,PELLET
ore_ont_3852.owl,2088.333333333333,PELLET
ore_ont_6589.owl,2175.0,PELLET
ore_ont_2497.owl,10766.333333333334,PELLET
ore_ont_10672.owl,18864.0,PELLET
ore_ont_14593.owl,20127.33333333333,PELLET
ore_ont_13306.owl,1949.333333333333,PELLET
ore_ont_11053.owl,257619.33333333328,PELLET
ore_ont_12955.owl,-1.0,PELLET
ore_ont_14255.owl,19080.0,PELLET
ore_ont_7111.owl,1800000.0,PELLET
ore_ont_9881.owl,853920.6666666665,PELLET
ore_ont_868.owl,155752.0,PELLET
ore_ont_16617.owl,18099.0,PELLET
ore_ont_7944.owl,23741.33333333333,PELLET
ore_ont_264.owl,5165.0,PELLET
ore_ont_14407.owl,6480.666666666668,PELLET
ore_ont_6910.owl,-1.0,PELLET
ore_ont_14066.owl,9417.333333333334,PELLET
ore_ont_5760.owl,824106.0,PELLET
ore_ont_7234.owl,17885.333333333332,PELLET
ore_ont_12948.owl,1966.333333333333,PELLET
ore_ont_13643.owl,1892.0,PELLET
ore_ont_4279.owl,3490.0,PELLET
ore_ont_11577.owl,2374.6666666666665,PELLET
ore_ont_16286.owl,133644.0,PELLET
ore_ont_10833.owl,2194.0,PELLET
ore_ont_5089.owl,1976.0,PELLET
ore_ont_5721.owl,3071.0,PELLET
ore_ont_10380.owl,-1.0,PELLET
ore_ont_13153.owl,4940.666666666667,PELLET
ore_ont_8982.owl,1368851.0,PELLET
ore_ont_5107.owl,2946.333333333333,PELLET
ore_ont_12101.owl,1904.333333333333,PELLET
ore_ont_1478.owl,1800000.0,PELLET
ore_ont_15536.owl,-1.0,PELLET
ore_ont_13991.owl,21302.0,PELLET
ore_ont_5566.owl,1323166.666666667,PELLET
ore_ont_14776.owl,361101.0,PELLET
ore_ont_15557.owl,13006.333333333336,PELLET
ore_ont_1767.owl,3403.666666666666,PELLET
ore_ont_2142.owl,1800000.0,PELLET
ore_ont_1306.owl,-1.0,PELLET
ore_ont_14040.owl,3430.333333333333,PELLET
ore_ont_1065.owl,2930.0,PELLET
ore_ont_2020.owl,28364.33333333333,PELLET
ore_ont_8492.owl,4402.666666666667,PELLET
ore_ont_2229.owl,1949.333333333333,PELLET
ore_ont_9857.owl,2636.333333333333,PELLET
ore_ont_10275.owl,5109.666666666667,PELLET
ore_ont_11392.owl,2046.666666666667,PELLET
ore_ont_9886.owl,621243.6666666665,PELLET
ore_ont_4775.owl,4836.0,PELLET
ore_ont_16610.owl,5777.333333333332,PELLET
ore_ont_4856.owl,2076.6666666666665,PELLET
ore_ont_9941.owl,2524.0,PELLET
ore_ont_5755.owl,7569.333333333332,PELLET
ore_ont_14896.owl,22952.33333333333,PELLET
ore_ont_8175.owl,3175.666666666666,PELLET
ore_ont_9534.owl,21413.666666666668,PELLET
ore_ont_7007.owl,3805.333333333334,PELLET
ore_ont_5695.owl,3598.0,PELLET
ore_ont_6226.owl,3043.666666666666,PELLET
ore_ont_9816.owl,12834.333333333336,PELLET
ore_ont_6751.owl,4730.0,PELLET
ore_ont_637.owl,2225.333333333333,PELLET
ore_ont_6260.owl,2061.6666666666665,PELLET
ore_ont_4205.owl,1800000.0,PELLET
ore_ont_10860.owl,-1.0,PELLET
ore_ont_13811.owl,5504.0,PELLET
ore_ont_6338.owl,2125.0,PELLET
ore_ont_1062.owl,24442.0,PELLET
ore_ont_13949.owl,4231.666666666667,PELLET
ore_ont_1967.owl,1929.666666666667,PELLET
ore_ont_3771.owl,3502.333333333333,PELLET
ore_ont_2082.owl,1800000.0,PELLET
ore_ont_12906.owl,1794.666666666667,PELLET
ore_ont_3504.owl,1958.0,PELLET
ore_ont_7868.owl,164435.33333333337,PELLET
ore_ont_15635.owl,-1.0,PELLET
ore_ont_5197.owl,3406.0,PELLET
ore_ont_253.owl,10784.333333333334,PELLET
ore_ont_13880.owl,-1.0,PELLET
