file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
31ea33c0-66f5-4444-a561-5dfdaa66915a_Souvenir.rdf_functional.owl,95,27,16056,29,17252,29,17056
31eb29c5-e8db-4307-a913-f4e2591be614_Air_filter.ttl_functional.owl,95,27,16124,29,17340,29,17156
31f46ecb-2add-4d12-bf48-9f0c3d0dd094_testrdfxml.owl_functional.owl,406,88,31484,100,42416,101,34604
31fa07f9-9703-4f58-b956-042ced722b17_crime3.owl_functional.owl,50,22,15868,24,16848,23,16916
31fef9af-4538-44c0-818e-c7cd39328407_mirnao.owl_functional.owl,202,32,16088,45,19192,43,18928
32000001-093a-45ef-9be1-8b9ca8a16425_ERO.obo_functional.owl,736,88,24632,110,30088,105,28992
32012282-6e26-433d-8e80-74ca5d97864f_tagging_v11.owl_functional.owl,28,23,15212,24,15300,21,15180
3209fdfa-a07e-4824-beff-74498f2bec79_family.swrl.owl_functional.owl,25,42,16184,30,18032,29,17900
321268b3-4e57-4c51-b142-22bdeb268c54_Requeijo.ttl_functional.owl,95,31,16100,32,17104,30,16984
321df25d-990b-42b9-a1b5-9bfae0336ae7_g_sandwich.ttl_functional.owl,95,29,16140,30,17180,29,17128
321fa487-baaf-4fdf-a840-01e61199a87c_neighborOf.rdf_functional.owl,25,16,14684,20,15556,19,15308
32276978-5bef-4105-b5c7-13ba0f2e05b7_obo.owl_functional.owl,36,21,15416,22,15812,23,15692
322b5869-dd9a-4592-b17d-298efc78b745_maontrev12.owl_functional.owl,48,22,15660,24,15872,23,15740
32367017-2f77-46ea-b442-9b98e2a3b1dc_ngineering.rdf_functional.owl,95,30,16112,33,17088,30,17064
324bf7a6-b3b2-4257-8ef2-bec8afd79d96_core_5.0.1.rdf_functional.owl,103,28,15964,28,16344,28,16140
325c071f-d3da-412a-ad34-7dda52fb6fdf_me_plaster.rdf_functional.owl,95,29,16080,32,17284,29,16960
3268baa6-91a8-4b4a-8386-1aab21635354_s_software.rdf_functional.owl,95,27,16084,28,17132,28,17164
3275e489-3818-4329-b7f7-8604cb33c574_ystemState.owl_functional.owl,265,49,20156,53,21992,55,21412
327d9610-ae2f-447b-85b4-bd69edd82d49_alie_bread.ttl_functional.owl,95,28,16340,30,17092,30,16900
327ec14c-7a71-4933-b980-cd97e2784804_lubricator.rdf_functional.owl,95,28,16112,27,17176,28,16920
32890b05-5f9f-4103-a102-ea222df97928_city_meter.rdf_functional.owl,95,27,16240,27,17104,29,17220
328d34b5-9818-4911-852c-0376c9ab7ec3_Journalist.owl_functional.owl,112,24,15444,28,16576,26,16564
329320d0-ea26-491d-9f05-1496ce3ae94e_Simit.rdf_functional.owl,95,29,16044,31,17284,31,17020
32933ead-7f37-462b-bf3c-f8d62d5cf956_dore_CBMII.rdf_functional.owl,95,28,16088,29,17252,30,16996
3294b5fa-47ca-4f4f-a040-285ef30a3e51_Spade.rdf_functional.owl,95,29,16272,30,17008,30,16996
329c52b4-b3c9-4098-8609-ed05ccd5ac95_Bandsaw.ttl_functional.owl,95,28,16128,29,17032,29,16880
32a88d98-bb99-43f8-86ed-7232885d0fc4_Best_Buy.ttl_functional.owl,95,28,16076,30,17180,31,16900
32a9dfb3-7b19-4e74-81bb-122828d6980f_instrument.owl_functional.owl,390,35,17088,52,20248,47,19708
32b48965-bbc5-4d76-9396-728af3ea2366_University.owl_functional.owl,168,28,15812,36,17380,35,17104
32b650eb-6bbc-41ee-8aad-2b27abb9adfd_gnd20120630.rdf_functional.owl,147,33,16368,34,16884,33,16508
32d60478-4d66-40d1-8ec5-9ffe3ceeb408_DOLCELite.owl_functional.owl,83,25,15832,27,17268,28,17076
32d8a12b-5c75-4d62-a3a2-b3bc235d506d_expression.owl_functional.owl,447,56,18776,137,32996,146,32648
32d93cb3-cf1c-4b92-9030-4279a16d707a_pato.owl_functional.owl,431,60,20988,83,24508,69,24020
32ee4137-7b9c-4cd4-b972-6464d4c809ad_Chancellor.owl_functional.owl,38,16,14808,19,15564,20,15592
32f788ab-6277-42f8-9642-157fa0919bdd_o_ontology.owl_functional.owl,170,24,15740,35,17860,33,17508
32fba828-5881-4048-945a-c93ff30e6e3b_Hfingi.ttl_functional.owl,95,28,16196,29,17188,28,17076
33017407-63e7-4bb4-bf80-7c856c110d43_aao.owl_functional.owl,223,28,16440,43,19544,42,19020
3301ada6-3da3-4bc7-9f8d-59d688449d28_Purlin.rdf_functional.owl,95,27,16260,28,17100,32,17220
3302f11b-ee9a-4f9a-9eff-514602240b05__Americano.ttl_functional.owl,95,29,16148,31,17284,30,17036
3306dfe2-1e10-4dbf-842b-0bec08bba814_Support2.0.owl_functional.owl,514,69,23012,75,25004,73,24440
330bb501-bd8c-4e55-97ce-7b7decc555ce_es20110411.owl_functional.owl,105,25,15508,41,19052,36,17956
332fca62-6ed5-40ac-8d7e-46f57a5b484f_Beer_tap.rdf_functional.owl,95,26,16136,29,17056,28,16884
3334ed6b-6bf9-44ae-a8b2-fa61901ff4c0_biotop.owl_functional.owl,259,58,18820,430,52788,387,52156
333aa4d1-04df-4ca2-9eab-90981420daea_Hendl.ttl_functional.owl,95,28,16268,29,17048,28,16956
333eaf81-44d3-4f33-a2f1-b3646a0e4465_entmaproom.owl_functional.owl,157,23,15392,30,16684,28,16364
3340497e-a27d-456c-aa4c-442e92cf4aac_chemistryv2.owl_functional.owl,89,24,15756,28,17204,27,17264
33433483-c768-4788-bd0b-572b9d53c361_Campari.ttl_functional.owl,95,30,16128,33,17252,30,17216
334d266d-dbb5-40d3-a19e-d2a0fe4f7ce6_onto.rdf_functional.owl,33,20,15272,20,15272,20,15172
334db5fd-9bae-4ad7-96fe-8d775d42b33e_AX_Machine.ttl_functional.owl,95,28,16332,32,17112,31,17160
335596b5-094f-4f3e-a0e7-ca51b7554572_Call_girl.rdf_functional.owl,95,28,16084,32,17112,30,16960
335823f0-c7be-4e4d-83e7-044854873f51_am_cleaner.ttl_functional.owl,95,30,16076,31,17192,27,17000
335e8795-71f1-40fa-9cda-162f7e7eeab1_Octopus.rdf_functional.owl,95,30,16264,34,17044,33,17048
336e8293-8c2e-49f9-91a0-80578b60802b_Garden_hose.ttl_functional.owl,95,31,16188,34,17296,34,16928
337a232d-3f4f-470a-ada1-aec74f13a61f_oryRdfProperty_functional.owl,118,25,15668,36,17340,32,16996
33806dc1-6c50-4ee4-8858-0e4612814d45_Process.owl_functional.owl,65,27,16852,30,17520,29,17660
3380b2f9-77e3-47a0-b9eb-3c0591c691b3_ngineering.rdf_functional.owl,95,33,16092,36,17148,32,17056
338e6a0c-7602-4b16-819c-e0530b00d312_Situation0.owl_functional.owl,104,31,16528,33,17168,32,16716
338fef53-1970-4b04-8df6-16a942687f6e_oad.rdf_functional.owl,27,22,15396,25,15704,23,15428
33942e5b-6cd1-425e-bcdb-6ac1b39d8144_vhogsimple.owl_functional.owl,458,48,18344,88,23360,84,23184
3396d2a2-870c-4f8b-9a4f-eba9dfc20c1d_Texas_rig.ttl_functional.owl,95,28,16148,31,17192,29,17076
339facc9-5bb6-483e-9324-6148770a5b54_collInt.owl_functional.owl,80,27,16660,55,22416,49,23300
33a979ce-fd5e-4af9-9ffb-f24e5602a053_sinfectant.rdf_functional.owl,95,28,16240,31,17140,30,17016
33ac6fba-02bb-4022-9d45-7313650ae601_Doppio.ttl_functional.owl,95,31,16128,32,17176,30,17060
33c42c6a-7821-46bd-87b5-a494a5db5126_ss_trumpet.rdf_functional.owl,95,30,16040,32,17144,30,16928
33d2060e-a6e6-4075-b2cb-477196936018_ale_cheese.ttl_functional.owl,95,29,16284,31,17140,30,17056
33ddb4c1-e788-4934-a482-5f9ac1164b2f_spra_functional.owl,172,35,16716,54,20416,49,20124
33ec7680-b505-4569-a701-da82923cc658_CoreLegal.owl_functional.owl,298,55,24648,127,34068,127,32756
33ef5eb5-89e6-4cb5-be90-46a5ee5c0e20_ssiondaily.rdf_functional.owl,329,55,19712,75,24904,66,24384
33f0ca8f-6ed1-4d05-a0b0-9bcdf6f2a301_Buccellato.ttl_functional.owl,95,29,16152,31,17180,30,16960
34034571-1b63-40d2-a86e-445c517d40d2_eball_card.rdf_functional.owl,95,30,16060,32,17008,31,17012
34149e5f-89c5-40bc-a9e4-f8e30b9558a1_rola_68030.ttl_functional.owl,95,29,16100,31,17016,31,16984
34180450-4d2c-4019-bcca-d073592cee69_Heckler.rdf_functional.owl,95,30,16116,32,17292,30,17064
341aee03-a6fe-4465-a8cb-7c563cec6943_protonext.ttl_functional.owl,284,35,16628,48,19336,47,19156
342c50d6-c255-4d47-bc5b-094e5b4e2fee_Mandazi.ttl_functional.owl,95,30,16124,30,17060,30,17148
342db382-7dd1-49a8-81aa-3866aa4664a5_Croglin.ttl_functional.owl,95,28,16104,30,17296,31,17008
3431dabe-b559-42d2-811b-0c579ae9a13c_Massage.ttl_functional.owl,95,30,16080,31,17144,35,17008
3434ba24-0f64-4a1d-9bb4-f7883804c74c_shing_reel.rdf_functional.owl,95,32,16064,30,17300,32,16952
343fa8fb-7658-4e0a-b820-b264f3f20d9f_onto.rdf_functional.owl,60,24,15620,26,16076,27,16040
344290ad-c826-4437-8052-81639627c18b_Stapler.rdf_functional.owl,95,31,16284,32,17040,30,16984
34523952-c1a8-4b75-9193-52518fb77f00_Event.rdf_functional.owl,30,21,15496,22,15876,22,15624
3452cf73-7380-42b7-ace8-709f013226a9_tal_sander.ttl_functional.owl,95,28,16128,31,17216,29,17160
34586ad8-1308-48de-aa2f-157276f2cfd6_litaryUnit.owl_functional.owl,122,25,15396,31,16668,27,16496
345a9325-41c6-402c-813f-d065f16a4127_hial_valve.ttl_functional.owl,95,26,16084,31,17052,29,17004
34655bb7-94fb-44cb-89d6-57c1d5d888f0_Meat_hook.ttl_functional.owl,95,29,16116,31,17204,30,17048
3471c911-9609-4305-bb80-893d56b86adc_ogy_v2.7.1.owl_functional.owl,139,38,17808,42,20436,42,19720
3483a703-bc67-4df3-8103-7fa51a20d017__connector.rdf_functional.owl,95,29,16080,30,17140,30,17072
348b605a-b8d6-443e-b342-63117a4cea6b_onto.rdf_functional.owl,90,39,22196,41,23144,42,22940
3490dc00-3d83-422d-ab5e-ae16aa638378_graphrules.owl_functional.owl,227,41,18140,45,18780,42,18436
3498a00e-2450-4195-b1dc-44f41c6dc239_cillograph.rdf_functional.owl,95,27,16104,30,17184,30,17228
349c9bb8-09db-469e-ab4d-b108d579f545_tianBishop.owl_functional.owl,76,21,15084,25,15984,24,15976
34a19c22-b595-4fc6-9a0a-b5297c2dafa8_egoryContinent_functional.owl,26,20,15540,21,15760,23,15740
34a44aa8-e4bd-49c2-9438-94c341ece48b_ZX_Spectrum.ttl_functional.owl,95,28,16076,30,17100,30,16956
34a4fc6d-f1d2-40b5-8185-922fb3b6e14b_quality.obo_functional.owl,357,39,17428,61,21940,58,21364
34a5dc66-20c7-43ea-9f08-6e9b8591d32e_gue_pastry.rdf_functional.owl,95,29,16284,29,17092,30,17012
34a60211-a552-4861-b467-c6ccf9a7782e_less_steel.rdf_functional.owl,95,29,16332,30,17204,31,16876
34aab632-b464-4f0a-8d13-a2c646313b3f_ise_Tagada.ttl_functional.owl,95,28,16148,32,17192,27,16972
34c4b644-061b-444d-938d-2ddb04fda828_Edger.rdf_functional.owl,95,30,16188,31,17104,28,17068
34caa7d7-04bb-4443-b597-f26cc3dce7a2_onto.rdf_functional.owl,130,43,21700,44,21892,43,21868
34cb27d2-b73c-4192-9edd-e351e44e2ace_Kassler.ttl_functional.owl,95,29,16108,32,17092,31,17044
34cfa3cf-b591-4cc0-a5b0-279276b53fec_Spiced_bun.rdf_functional.owl,95,29,16332,30,17292,30,17000
34d1da0b-1831-4e6b-8d55-7d32b7a51eea_Sailboat.ttl_functional.owl,95,29,16076,31,17180,31,17004
34d4c73a-3281-45d4-8f95-8211bc911b37_onto.rdf_functional.owl,83,28,17224,31,17840,29,17488
34d8209e-7fe2-40ce-b4b4-4e5ed204fccb_Laptop.ttl_functional.owl,95,30,16328,31,17280,31,17172
34db17d6-6655-4edf-b2f9-c77e0df82597_Telephone.ttl_functional.owl,95,29,16120,31,17340,29,17076
34dc44c0-4c1e-44a2-95e3-e737055799cd_algroupcomplex_functional.owl,34,22,15636,51,21880,53,21692
34ddde4e-7712-4543-b230-3debdf828569_Cast_net.rdf_functional.owl,95,30,16100,30,17132,29,16964
34dde4d5-c21b-4eee-81f2-cba77445b687_icalobject.owl_functional.owl,277,29,16024,39,18104,39,17920
34de217b-29e4-46c5-98e4-77b1ee9c5294_geCreation.owl_functional.owl,101,31,18608,32,19184,34,19092
34fa7cb2-38f2-4937-a773-90af06057e9e_ure_sensor.rdf_functional.owl,95,30,16336,32,17088,30,17000
34fab5c2-1d46-4e9c-b175-6e95156b1c73_onto.rdf_functional.owl,65,23,15856,26,16192,25,16012
35007d1c-23ca-4118-9e59-0a640a1a8256_otografico.owl_functional.owl,121,19,15016,28,15972,26,15884
350b1982-cf66-4f69-8e99-edfba697a177_iaomain.owl_functional.owl,85,36,17940,50,22212,48,21892
35189430-3469-4b1e-aa06-97127085b8ab_tingEntity.owl_functional.owl,113,33,16736,38,18840,35,18708
351b6a7e-8345-4625-a4a7-2468547ee698_Circle_hook.ttl_functional.owl,95,29,16076,33,17088,31,17052
351cfe6d-de9a-4cb6-830c-c2b4f4659c81_ys_anatomy.obo_functional.owl,69,20,15016,28,16124,26,16180
35294e36-fac4-4651-944a-7e77edc73ad2_pe_library.rdf_functional.owl,95,30,16092,30,17020,30,17000
352e1682-f871-41e4-a154-9f78d96ac730_Tailcoat.rdf_functional.owl,95,27,16112,29,17136,27,17176
3531f609-6a23-48a0-b9a1-50b7d49a26c0_Coping_saw.rdf_functional.owl,95,27,16188,30,17100,31,17216
3535d05c-5a64-408e-ab7f-144cf08b4a77_nd_turbine.ttl_functional.owl,95,31,16080,31,17224,36,16964
353f96b3-1adc-446a-9dca-59f4af695e0a_2.0draftB.rdfs_functional.owl,168,24,15376,31,16160,27,16100
35451b41-c449-4b99-b50f-aa68b1165e80_log_device.ttl_functional.owl,95,29,16244,33,17256,30,17152
354ab018-6e80-403d-84e6-b2ce50ce77f0_Paracetamol.rdf_functional.owl,95,26,16160,31,17088,28,17216
354f82cb-1bb4-48d2-816e-def490eacfd6_compute.owl_functional.owl,88,30,16504,34,18576,36,18448
35541d57-2960-4b50-b081-4cdd1e142706_Design.v21.owl_functional.owl,110,34,16668,60,21824,63,21400
3557febb-bfae-426c-97b5-601955fa133a_gio_cheese.ttl_functional.owl,95,27,16088,28,17180,29,17172
355959ae-249b-41b5-abdc-98450400a847_l_detector.ttl_functional.owl,95,28,16156,30,17280,30,17068
356a0e9a-204f-48c9-9450-e7a7525ef9f3_brokercomm_functional.owl,123,32,16628,39,19624,39,19400
356d962d-4302-443a-beca-84a2574f46ef_xamplefull.rdf_functional.owl,112,24,15224,27,16472,27,16076
3572a8aa-be40-4c39-8471-1b0ec487faa9_dbpedia_3.5.owl_functional.owl,443,55,18132,78,21268,69,20668
3576cf9a-d2dd-4a90-aff6-215c4311e6d5_cto_obo.owl_functional.owl,284,35,16660,50,20112,54,19696
35792828-a7f8-4c81-a6fe-a27d3653630a_Haddock.rdf_functional.owl,95,30,16332,30,17092,31,16960
357c5335-0cfb-417c-a74d-6d3779cd2adc__United_States_functional.owl,37,25,15908,27,16140,27,15936
35838130-d945-43a7-9271-88b2c2d6f898_Web_ontologies_functional.owl,29,20,15580,22,15852,20,15772
358d9c84-586a-48fa-83d1-71c71e1a76f5_Maltesers.ttl_functional.owl,95,29,16280,31,17108,28,16968
35936f55-68ee-48e8-86be-25117b64e105_vegenomics.owl_functional.owl,30,18,15076,20,15336,19,15336
35a36bb9-c479-4063-a445-a9a4c676755c_Azorubine.ttl_functional.owl,95,28,16168,30,17188,29,16956
35a744aa-8079-4491-8421-b5bf4b5171fc_unit.obo_functional.owl,100,24,15252,31,17200,30,16876
35c12d3e-b4e6-4615-b86e-59068de2eebc_onto.owl_functional.owl,42,20,15092,20,15508,20,15344
35ca8cf2-41bb-4026-82fe-b72313bb93ac_Ketchup.ttl_functional.owl,95,31,16324,34,17200,29,16960
35d6809e-31e4-41ff-aaf7-ef702a246ef6_key_wrench.ttl_functional.owl,95,32,16072,32,17272,30,17008
35dd8ebe-41de-4b9b-a186-79838dc2a175_place_functional.owl,74,30,16188,39,18344,37,18328
35e029f9-8bfa-421e-8e0c-c3cf759a1f46_hop_cheese.rdf_functional.owl,95,32,16128,30,17136,32,16968
35e673e7-c098-497f-98a0-40dd5f6070b3_opics_v0.3.owl_functional.owl,115,30,16232,35,17184,32,17120
35e8ccc1-d21d-4bdc-838b-ba1659373c2e_AAA_battery.rdf_functional.owl,95,28,16084,30,17360,29,17012
35ebf81e-40bd-439b-a8b8-ca6238f16157_oso_cheese.rdf_functional.owl,95,29,16120,31,17140,31,17056
35ecb729-aba2-4be6-b883-e6df8334665f_entdiagram.rdf_functional.owl,34,18,14992,19,15532,25,15428
35f21c91-17a4-4001-bcae-57ccf7877f9b_CategoryEvent_functional.owl,30,24,15544,23,15764,22,15656
35f96c11-b590-4107-bad2-182aeb24cd5a_classified.obo_functional.owl,282,56,16780,49,19628,47,19472
35fb5010-b0f6-42a5-9305-d1b6baa0a707_e_Rathgore.ttl_functional.owl,95,30,16080,31,17308,33,17032
3611069f-4489-4e63-ae00-d5345ce8c1df_ole_es_cat.owl_functional.owl,90,34,16224,35,17188,36,16928
36146747-a3f3-4e68-917c-68b680422665_LiA_100413.rdf_functional.owl,184,41,17512,44,18584,50,18244
362a4af7-7264-4a82-832e-1003e491c018_LeibnizKeks.ttl_functional.owl,95,31,16040,30,17300,31,16972
3635066d-c5bc-4dd1-881d-4e31d3cda467_Ice_screw.ttl_functional.owl,95,30,16100,31,17096,30,16920
363c4e2a-5f18-46d3-abc5-11b6c317180b_som.owl_functional.owl,104,34,16476,35,16844,33,16704
36405846-de80-4aea-bebb-668adcd9e54a_Plough.ttl_functional.owl,95,30,16132,32,17096,30,17048
364e78f8-fcdf-4af2-b38e-36d573c1d90c_ler_system.ttl_functional.owl,95,33,16268,32,17224,35,17172
365543b3-7c4e-4296-93f7-c44ac5c9f163_Beverage.owl_functional.owl,93,25,15228,30,16328,28,16116
3675e173-c489-42dc-95b7-a0e87fd1739c_le_II_Plus.rdf_functional.owl,95,29,16060,30,17288,30,17148
36788561-09ea-45c9-ad6f-aa1603d02862_kupo.owl_functional.owl,93,22,15220,29,16688,28,16600
36853265-dc25-4b32-9aec-ef9314603169_smallscale.owl_functional.owl,228,43,18160,91,28856,85,28724
368942d2-8547-4bb9-bc3b-453542908291__extractor.ttl_functional.owl,95,33,16168,32,17136,30,17016
368e85c0-ce61-4394-a576-716ab5e70950_Dragon_boat.rdf_functional.owl,95,30,16148,28,17136,32,16880
3690347b-0d04-448c-95ba-23f97cb40d52_Relay.ttl_functional.owl,95,31,16132,29,17004,30,17048
369384e5-4f35-44d3-9c81-92d48a551387_t_detector.ttl_functional.owl,95,34,16336,33,17288,30,17080
3699122b-374c-4325-9ccf-c07284ecee36_classified.owl_functional.owl,77,23,15208,31,16272,30,16116
369c54df-cf92-4755-9ccc-cd823536c156_Biblioscape.ttl_functional.owl,95,31,16044,32,17176,31,16912
369c54fb-a82f-4e62-b95d-66287e84dfcf_Almond.ttl_functional.owl,95,32,16232,31,17160,30,17128
36a39012-b7ac-4078-b427-4d54735227fa_EMD_F40PH.rdf_functional.owl,95,28,16172,30,17344,31,17084
36a59783-abda-4bc8-806e-997fd8c591f4_Machete.rdf_functional.owl,95,34,16076,31,17104,32,17192
36aa54b8-1b3e-4db7-917e-60b5dae66e7f_istryfinal.owl_functional.owl,100,33,15936,61,22788,56,22496
36b33984-883b-484e-bb5c-62d837d30748_Clarytone.rdf_functional.owl,95,31,16232,31,17048,35,16952
36bf65ea-821a-4868-aaaa-ba268d25b06c_Bollard.ttl_functional.owl,95,31,16200,34,17052,31,17008
36c429a5-1718-49db-89b8-ea4d6e4f2cb5_Compactor.rdf_functional.owl,95,27,16336,30,17304,33,17060
36c6ee3a-5e05-4b19-94ce-f9375137cdd8_ta_dUrbino.rdf_functional.owl,95,30,16332,31,17148,31,16960
36c7a54c-67d6-4681-a461-ab13426c7e66_Rice_Candy.rdf_functional.owl,95,29,16088,28,17176,31,16904
36c9acaf-e608-4a77-970d-9066424b1dbe_ne.owl.nooneof_functional.owl,161,59,23156,78,28024,87,27384
36d11664-bb99-44bf-b05e-29156178f6f7_teseer_old.owl_functional.owl,38,24,15392,26,15704,25,15664
36d29a96-2161-4581-b805-cb34b999921b_noReggiano.ttl_functional.owl,95,31,16128,33,17204,31,17164
36e0985d-0f84-4051-91b0-a9fcbc5ef5d3_Wurstbrot.ttl_functional.owl,95,32,16060,30,17204,29,16996
36e2b695-7e57-42d8-a72b-a5805f96e99b_Cassareep.rdf_functional.owl,95,27,16284,31,17040,31,17076
36e842d4-42e6-4ec4-8985-92fe32db257b_MatC3B3.rdf_functional.owl,95,33,16084,32,17052,33,17008
36faa6ac-6b7a-42cc-8490-574e16f8fe5b_Rokpol.rdf_functional.owl,95,31,16116,34,17180,29,17028
36fe9fad-e10b-4946-a8c8-42055df1d6d1_privacy.owl_functional.owl,45,23,15452,23,16952,23,16816
3708fbbe-4bfc-4763-9ec5-34a36251f5dd_Chewing_gum.rdf_functional.owl,95,30,16068,34,17084,33,16968
370a4b49-a6ed-4864-8eb3-471e41312f7d_Prstost.rdf_functional.owl,95,30,16240,27,17212,31,16928
371e7c78-8d25-41b2-af2e-680eaa9fe40e_cinfo_property_functional.owl,32,22,15548,21,15688,21,15552
371fe108-1eb5-4856-a1e3-5187fbc1e22e_EndNote.rdf_functional.owl,95,31,16188,31,17184,30,16960
37239bc8-e198-4ede-8c07-6a71fdf50335_Semiformal.ttl_functional.owl,95,28,16164,30,17084,29,17000
373a62c2-433f-4a82-a4c2-b3f010b9af40_Caf_au_lait.rdf_functional.owl,95,25,16128,31,17084,31,17004
373adeec-caee-4c6a-bed7-cadd89d17d53_crimeoa.owl_functional.owl,471,92,26548,102,28252,102,27880
3747b5ae-e4fd-4f61-9591-a0efc27f5fc4_Havarti.rdf_functional.owl,95,30,16072,31,17048,30,17168
374fc6ee-44dd-486e-b0ca-12dbd76a705d_ic_sanddab.rdf_functional.owl,95,32,16076,32,17040,37,17016
375563f9-71ac-49fe-88bd-5f4fc0f8cc99_ion_sensor.ttl_functional.owl,95,33,16056,32,17100,31,17152
37677826-372d-4ed0-bcfd-b4f1a8e1e33c_sfo.owl_functional.owl,53,24,15676,25,16052,24,15744
3774c039-1d65-408f-98b9-b31dfec9c57f_tionalProperty_functional.owl,28,16,14756,21,15604,19,15264
37852c1e-9bc3-414e-8029-51e0bc05c330_ic_vinegar.ttl_functional.owl,95,29,16060,31,17136,28,16884
3786efec-e5de-4f6a-adb4-5ff98da0008a_sin_cheese.ttl_functional.owl,95,28,16292,30,17176,29,16908
3790bf2d-66c8-4fe5-98b8-8bf00d6f10d6_shing_line.rdf_functional.owl,95,31,16092,32,17156,29,16976
3792629f-be17-4fda-9feb-429da30bffa9_noacrylate.ttl_functional.owl,95,30,16112,34,17032,32,17164
379c8d82-b2cb-4598-a878-1dad8290017f_ary_cutter.ttl_functional.owl,95,29,16276,31,17060,30,17080
37a21d68-cfdc-40ce-af06-12ec4818b59b_phys.owl_functional.owl,333,63,20972,69,23292,69,22892
37ad7d61-d570-4d67-a631-3ff31544046c_ralogGroup.owl_functional.owl,102,32,16584,37,18576,37,18316
37ae21a8-8d3a-4482-a1ae-34cab320bf93_lapa_bread.ttl_functional.owl,95,29,16080,30,17284,31,17012
37aef8c5-e669-40ad-8dda-c3d19ef0dfdd_cating_saw.ttl_functional.owl,95,29,16092,29,17288,31,17020
37bfb8ad-a6fb-46e6-b202-3a1067e82f5e_chev_dough.rdf_functional.owl,95,29,16148,28,17056,30,17120
37c11239-ace5-4076-adcc-55d712463e66_View_camera.rdf_functional.owl,95,30,16152,31,17292,29,17004
37c94c20-67a2-41b7-8081-92af45f5fef5_mnognathia.rdf_functional.owl,95,28,16128,29,17140,27,16872
37d6fe54-c709-4fdc-9987-d3882b2cea40_p_ontology.owl_functional.owl,53,23,15436,25,15688,23,15628
37de6464-3851-4b6e-a26c-d05872e485da_Congressman.owl_functional.owl,59,17,14824,21,15648,21,15392
37e20cb6-6a7d-481e-867b-0d9f9c250350_topology.owl_functional.owl,28,18,15524,22,16960,22,16892
37e22492-f0fa-4dfa-be3b-1a583bc028c4_Grouper.rdf_functional.owl,95,29,16076,30,17120,29,16888
37e67326-c921-46b9-9dc5-831c483b8e6e_Outline.owl_functional.owl,65,22,14980,23,15972,23,15856
37ec504c-2262-4e75-ae16-ac1dbbf8e839_lRelations.owl_functional.owl,100,28,15912,32,17532,29,17324
