file,size_kb,consistency_time_milsecs,consistency_size_kb,realisation_time_milsecs,realisation_size_kb,classification_time_milsecs,classification_size_kb
e28635e4-dbc2-41b6-84f9-9aad190674c0_music.owl_functional.owl,29,19,14720,34,18104,31,18008
e2b20a0a-5a30-41dd-9733-79bc0fddcc92_onto.rdf_functional.owl,127,44,21228,45,21792,42,21616
e2bbd7df-80ac-4aa5-9c80-ac21a8bb7ee7_SAO.owl_functional.owl,490,81,22316,126,32432,133,31844
e2c4408d-2c5c-4cbb-b913-f667b48419fb_complete_4.owl_functional.owl,25,21,15744,27,16904,25,16976
e3008e4f-08cd-4e56-b0ef-a5212f7df534_uo.owl_functional.owl,84,22,15268,31,16540,30,16556
e31e4754-655e-48fa-83dc-6076b77b0c4d_us_functional.owl,126,23,15080,27,15940,31,15788
e32b6c51-d400-4298-b88f-70692d819ba4_func.owl_functional.owl,137,25,15080,43,15892,28,15788
e33043eb-5bf2-4bb4-b811-b8527ad084d6_intact.owl_functional.owl,237,57,21204,68,22116,55,21524
e333af9b-cc1b-427b-a38e-4f931e096a5e_cation0918.owl_functional.owl,69,25,15648,27,15940,28,15800
e357ecc5-5d32-41d9-846c-134853ef90c3_Rocket.owl_functional.owl,34,17,14768,25,15364,19,15384
e36758bf-c2af-4529-ac3c-355f1ad87ff7_Bluray_Disc.ttl_functional.owl,95,30,16084,33,17236,30,17084
e378b271-b457-40e0-8519-def679db4807_psipar.obo_functional.owl,199,29,16040,46,19140,45,18652
e38eb8dc-30e0-4b6c-93ea-811430c34b56_vocabulary.owl_functional.owl,99,39,16768,41,18624,37,18592
e39dad8c-77b2-44bd-b5fe-a57de334a5ab_PICO2.owl_functional.owl,73,19,14840,24,15808,23,15708
e3a8112a-c481-469a-9fd7-ccce9d9a5737_Tape_drive.rdf_functional.owl,95,27,16012,30,16948,33,16988
e3b94d04-7c87-49d5-bcb8-c1d2be6e1aad_ingObjects.owl_functional.owl,91,26,16588,34,18288,33,18168
e3c030ab-0455-4f84-8327-21d43c0a74e6_listssnip3.ttl_functional.owl,177,55,22236,113,30596,106,29900
e3c7f670-4ac2-462e-b0c2-ae1f1d4bbaef_e_Function.owl_functional.owl,44,25,15204,21,15464,21,15416
e3ca25fc-141e-4816-ac57-b33eec1edf4a_wn30.owl_functional.owl,39,22,15228,25,15600,21,15524
e40fd5b0-e4f4-4e03-99fc-1d9da32e5576_Pentium_4.rdf_functional.owl,95,33,16232,34,17104,30,16972
e4144622-ebbe-4175-a642-2ab2515c54a6_inter.rdf_functional.owl,131,25,15792,26,16284,28,16168
e41bed88-8811-4070-b1b2-c6d91228b9de_terey_Jack.rdf_functional.owl,95,31,16228,25,17004,29,16960
e447595c-8c53-4b66-aa12-3ca1c0e7e0f5_ing_cutter.ttl_functional.owl,95,29,16184,29,17200,28,16932
e459fd7a-c7a5-4f61-abdc-c2382da769cf_upperlevel.owl_functional.owl,45,19,15404,29,17580,29,17416
e46419ed-517e-4d94-b606-a94ab571d405_Parameters.owl_functional.owl,90,29,16996,34,17920,34,17972
e4891a0c-3223-4552-a9f3-b9011fd9dc14_Ontologyv2.owl_functional.owl,41,17,14716,21,15380,21,15284
e489285d-f1c8-4239-a5b2-dbdc467acdfc_ter_cheese.ttl_functional.owl,95,32,16176,32,16948,31,16880
e4a4088d-763a-484b-a356-d8e08c927180_Sinclair_C5.rdf_functional.owl,95,32,15964,33,17200,31,16856
e4ab4824-7a57-4467-9ff8-1f759b223bdc_schema.owl_functional.owl,266,40,17040,39,18160,39,18028
e4af8b1a-5f09-4e13-a5ca-330ae9321f48_properties.owl_functional.owl,92,32,16748,35,18700,37,18656
e4beb4c3-1c4f-4151-9671-2c853dc09822_lexinfo.rdf_functional.owl,74,24,14936,28,16212,26,15936
e4c03868-d76d-4ed8-b759-7d04262bfdc1_html_functional.owl,319,57,18204,80,23524,70,22824
e4cd41e7-b714-4a56-8213-ae55bf1f9885_rminology.owl2_functional.owl,160,26,15768,40,17828,37,17624
e4d84c98-50b3-4b0f-8553-59bece466196_onto.owl_functional.owl,107,28,15816,35,18248,33,18120
e4f2576d-a517-450a-ad91-a37add9926f2_Disease.owl_functional.owl,116,28,15304,37,16624,32,16472
e4f4010d-c6a2-4fbb-b76d-3b75f3f0ba00_all.rdf_functional.owl,144,24,15456,36,16876,36,16548
e4f51d20-f73e-4fdf-9625-f0cc3594b817_Event.owl_functional.owl,177,44,19352,49,21092,47,20776
e51eab0d-b777-4011-93f7-8c9bc2f47332_sep.obo_functional.owl,64,20,15024,28,16072,30,16132
e52eb92f-6435-4cf5-9f64-7a2fbb5d93d1_0Instances.owl_functional.owl,121,34,17288,36,17688,36,17480
e52f3dcc-6331-4cc4-a4c1-abeaf93f81d1_m_anatomy.owl2_functional.owl,82,21,15256,31,16408,29,16244
e53a3312-f717-413c-a89d-dabae2cbae01_nitf33onto.owl_functional.owl,130,34,16384,40,19528,39,19104
e56865ff-6484-48c5-80d5-117430d8f445_fbcv.owl_functional.owl,173,31,15820,52,18532,40,18012
e56a67bd-9010-4690-9cc9-ba2ff6a506c5_onto.rdf_functional.owl,129,29,15640,32,16796,29,17264
e593c3ca-e670-41bc-8c72-14f13974a944_sciOrdinal.owl_functional.owl,238,51,19692,59,21348,55,20864
e5a89a48-7c48-48ab-8e64-bfdfb3e62e8b_tegorySMW_site_functional.owl,125,44,16584,34,16884,27,16612
e5a92498-1ad4-4104-9685-b5bf5ff0563e_logy3_func.owl_functional.owl,101,45,17720,41,17832,41,17792
e5b728a7-8d0a-4220-89f9-6a28ec823e10_bulary_ocd.rdf_functional.owl,26,23,15304,24,15424,20,15324
e5bc6295-4306-45d1-b93d-6f85ac4e1937_complex1.0.owl_functional.owl,58,32,16008,57,22548,60,22472
e5d69675-de32-4951-b218-e335b65dd2b2_phexample1.owl_functional.owl,109,35,16408,35,16956,36,16740
e5e689fa-c640-4163-83fb-e2c8270d71d6_ypes_0.99r.owl_functional.owl,224,49,17756,114,28084,126,28536
e5ee3a0a-57f0-447a-88c1-bb9c6fcf2a5b_tadatasets.ttl_functional.owl,150,27,15652,48,18968,52,18704
e5f51622-31dc-4cda-8079-b502440739c0_onto.rdf_functional.owl,45,23,15536,23,15844,22,15656
e5f71bd3-a645-40f8-850e-65bb948df35b_stor_array.ttl_functional.owl,95,32,16036,33,17024,29,16868
e61c8bf4-3404-46f6-be37-eed23c7592d6_nsverylite.owl_functional.owl,102,24,15072,33,15964,26,15736
e6320d46-8afd-4f15-92a6-42e27ae033ba_onto.rdf_functional.owl,83,28,17108,34,17740,31,17468
e63ebb14-0c5d-44c3-a1f3-6c03727ae8b3_dataschema.owl_functional.owl,104,31,16188,34,17080,32,16744
e66cf28e-1264-4436-9844-d79d53a7df68_llaricerca.owl_functional.owl,126,34,15984,35,16408,37,16376
e67adecd-6593-4d91-a739-772ff3d9e621_gorieNeuigkeit_functional.owl,45,20,14768,20,15644,26,15548
e686d148-d088-4023-ac37-b22ed59054d8_netcdf3.owl_functional.owl,93,27,16060,28,16460,27,16156
e695d1e6-3495-4ef9-ad9e-ebfec7edd946_graphics.owl_functional.owl,27,24,15844,25,16044,23,15928
e69c2e6c-d7e6-4795-ab55-cc42ee07d196_puter_language_functional.owl,27,21,15404,23,15616,21,15468
e69e97d6-3d51-4c90-88be-550c74532a1c_emCompound.owl_functional.owl,357,58,21448,70,24132,75,23812
e69ea2b2-b602-4428-b311-9e26767415bc_Toma_cheese.ttl_functional.owl,95,29,16064,36,17112,30,17040
e6ab41b8-ea6a-4ad9-b545-b1a2e12c6056_rfixionorig.n3_functional.owl,50,22,15200,24,15464,26,15440
e6b5b12f-c643-4be7-bf76-da94893c2aaa_ng_cabinet.ttl_functional.owl,95,31,16044,34,17244,34,16824
e6b9ec7f-c038-4970-9081-c2b1c474c365_qosont2.owl_functional.owl,330,77,23796,84,28176,85,27272
e6e68145-6aae-43d8-ba9a-c34620e7d83a__and_reasoning_functional.owl,28,21,15424,22,15668,23,15472
e70a3c3e-98c2-43a3-8ff2-931406a2d7fd_tambisfull.owl_functional.owl,628,56,19104,114,27672,110,27196
e70f248e-f3cf-4bc1-9164-2adb9de3a82a_onto.rdf_functional.owl,87,39,21872,41,21976,38,21872
e7166fe2-89f7-41d6-ad09-063a3ff697b8_TFSem.owl_functional.owl,36,18,14892,25,15580,24,15468
e73a4edf-f0df-4550-bf82-12e22849fbea_storage.owl_functional.owl,212,57,21008,63,23768,64,23776
e7476bf2-d985-4c83-b513-9d822e1d558e_omic_clock.ttl_functional.owl,95,33,15992,33,16956,38,17056
e751bc98-f19d-4781-bb1f-72b9351a597b_algorithms.owl_functional.owl,355,76,21820,151,39436,154,39464
e75cbfea-3d9f-4aa5-bfce-b4dbeb0a2073_phylobase.owl_functional.owl,330,42,16524,60,19724,47,19240
e7844250-3998-42cf-8f70-713def7b351d_DC_motor.ttl_functional.owl,95,32,16100,31,17196,31,16976
e787d3b6-fcc0-4495-b7b3-4af50deea232_sonalidade.owl_functional.owl,40,20,15196,22,15740,21,15504
e79c672e-2e98-4b42-9186-e346579f813a_cbimfs.owl_functional.owl,59,257,142164,227939,1240588,65570,1179824
e79dc4da-e2a8-4bb8-84ee-18db84d6d73a_ionsubject.owl_functional.owl,350,50,18840,96,28176,92,28064
e7b7303e-cf15-4161-b21d-7f1ae6e64bf0_IAO.owl_functional.owl,64,24,16200,30,18352,28,18160
e7c37f4a-5465-4a17-b12e-aab7c43f884e_tationfoaf.owl_functional.owl,25,18,15032,20,15352,18,15220
e809d2cf-cae2-466d-8332-0dd4dd8a8948_roo_120730.owl_functional.owl,261,43,17820,50,19536,49,19344
e823ed3c-8c9e-4c62-a3f4-8821ffe77388_ontology.owl_functional.owl,53,18,14888,22,15636,21,15592
e832f5d2-5523-486a-ba06-ea4b1726d2a9_toplankton.owl_functional.owl,274,31,16096,39,18500,37,17840
e837a859-1f5f-428c-a78e-3c04a31f17df_Paragliding.rdf_functional.owl,95,26,16000,29,17100,28,16852
e841876b-3c65-4c5f-96b2-4b9a738aa05d_roboearth.owl_functional.owl,429,63,20544,81,26216,77,25856
e843c489-fdf3-484c-a818-dcad072ff0f6_eSituation.owl_functional.owl,115,29,16544,30,16920,28,16692
e84667ab-aa59-43dd-a59b-fa01a7935389_xmfprotein.owl_functional.owl,148,27,15944,42,19708,41,19200
e847fa83-ad07-416a-9c5b-6ec9f22f46e5_turismo.owl_functional.owl,158,35,18432,37,18868,38,18584
e865861c-6ff7-447c-8874-7d701e1113db_sioc.owl_functional.owl,29,22,15320,23,15344,20,15440
e86dc9cb-c12f-43fd-9745-27f7b0ea4585_SYSElement.owl_functional.owl,65,25,15620,25,16116,25,16020
e8a94795-185f-45ca-97eb-6eb089417b72_ogy_evaluation_functional.owl,26,20,15376,25,15668,20,15468
e8d01929-554c-45d9-860a-de17698cc1ab_PaulFisher.rdf_functional.owl,88,20,14888,28,15952,24,15784
e8e21cf0-f086-42d1-af7d-41478f976c67_Samovar.ttl_functional.owl,95,27,16008,31,17108,31,17068
e90200c9-87bf-45b2-aea5-c2f2c9e1d50e_PaulFisher.rdf_functional.owl,92,19,14984,30,16076,25,15680
e92baf6f-f16f-4bf0-b115-b2da0f68bd16_dbpedia.owl_functional.owl,445,49,18092,66,21060,66,20604
e93465e3-0d17-4b17-9623-d9dc354ce5d2_FN1.50.owl_functional.owl,236,30,16316,60,19300,46,18608
e9374aaa-bcc8-471d-bab1-a28dc48b94fa_PaulFisher.rdf_functional.owl,88,26,15084,24,15784,23,15708
e94ea0c7-b894-4e5c-942f-982dfd5249b6_owl10a.owl_functional.owl,32,19,15092,22,16208,21,16372
e9674b5d-2a88-479b-a9e8-11323de330b9_fipaowl.owl_functional.owl,97,20,14852,23,15776,23,15592
e967ceff-cf08-4aee-a93f-46bfe341ed45_tigersyntax.owl_functional.owl,47,22,15584,24,16240,23,16084
e970dc88-37d5-401d-af2d-6b59976fc8cc_AdultActor.owl_functional.owl,84,21,15160,27,16116,26,15960
e97846c7-c6ea-4b52-9782-90bc054aba38_CategoryMockup_functional.owl,36,20,15476,20,15660,21,15660
e97a9295-e14c-41e1-a95c-637c675fb894_VOOntology.owl_functional.owl,46,21,15396,24,15448,22,15548
e97d85f4-e837-42b0-8f76-89a433fc3b92_Game.owl_functional.owl,88,22,15112,27,16436,27,16068
e98c0cdf-0dfe-4d55-8f18-e2c39fc2f2ec_ce_Profile.owl_functional.owl,41,23,15540,24,15760,21,15768
e9ad8377-c482-47cc-8ffd-cef2bb4c87fd_lmf.owl_functional.owl,51,24,14840,24,15852,24,15788
e9bd0003-e59e-4f38-af79-b966b9dddf62_se3_athome.rdf_functional.owl,98,21,14924,23,15696,23,15772
e9bf5b64-d98d-4b57-af83-e860f5628f78_oratesWith.rdf_functional.owl,25,17,14636,19,15440,20,15212
e9d10b42-3011-41a8-99f5-d0604b0fc2c5_GUM3space.owl_functional.owl,288,42,17548,56,22316,58,22108
e9d909e9-7eb0-423f-a30c-46e93f6c4fc5_Bridge.owl_functional.owl,98,23,15224,29,16500,29,16148
e9e4e4f2-3190-4851-9a51-81178cb65808_onto.rdf_functional.owl,121,45,21004,41,21180,41,21308
e9e63e95-c5a4-4656-b813-950a558fdeb9_Person.owl_functional.owl,150,28,15884,33,17180,33,16808
e9e931e7-a391-48f8-857d-8f00afcda58d_ry_storage.rdf_functional.owl,95,29,16044,31,16996,28,16824
e9f06a0c-3a18-4d37-ba61-d36c84ddbf88_AC.ttl_functional.owl,95,29,16100,31,17080,29,16832
ea19299c-ae9f-4f9a-a2de-3a52ee71e696_oldonto.rdf_functional.owl,179,29,16260,98,26900,109,25452
ea48abb4-1944-48fb-940b-fd1520d6f628_tegoryCase_Law_functional.owl,31,21,15416,21,15736,19,15668
ea5cffcb-e836-4892-a2e2-12d0d6458614__qudtv1.01.ttl_functional.owl,91,30,16956,36,18452,33,18224
ea6100bc-7fab-4993-a7b6-0fc0b8146887_FOAF.owl_functional.owl,31,19,15036,19,15116,19,15084
ea675cfb-165e-4ef8-bff7-13914eabda41_H_Ontology.owl_functional.owl,35,20,15016,20,15296,21,15256
ea684f11-84c6-4b75-8f83-9106c2bd0c73__test_data.owl_functional.owl,387,81,24632,69,27300,65,24936
ea85a5ac-f436-4733-957d-24fe36f88320_ns20060722.owl_functional.owl,137,50,17620,77,26184,94,27540
ea9c35b3-9b08-47be-93e9-37392a24cb5f_legalcase.owl_functional.owl,42,20,15324,22,16396,23,16428
eaf5569e-69c5-4980-abcc-7ac5695816b2_ishRoyalty.owl_functional.owl,113,23,15356,30,16488,31,16308
eafed82f-bce3-4472-abdb-0fed447e4480_complex1.0.owl_functional.owl,433,72,21492,280,41196,274,40732
eb1306d7-96bd-40dc-99cb-e8bde4517ea8_rieSchwC3A4che_functional.owl,36,17,14680,20,15376,20,15320
eb15aa51-93e6-4ffd-a430-af1a0045348b_omposition.owl_functional.owl,163,46,16752,76,25056,75,25292
eb185baa-7385-4933-9ae5-686199ea8e3c_SwTO.owl_functional.owl,128,44,20256,64,23684,57,23632
eb1e51ba-8a6d-403f-bb72-887c1066194f_core.owl_functional.owl,35,19,14688,22,15268,21,15196
eb259c60-6107-441f-9497-defd7b15ed9a_MyAutohaus.owl_functional.owl,101,31,16916,32,17380,35,17308
eb29a029-05e3-4b93-9efe-41f3c30a0390_bibo.n3_functional.owl,57,23,15444,27,15872,24,15776
eb2f8a9d-c645-466f-9f92-2998f1b73fbb_salo.owl_functional.owl,161,45,18608,66,25004,64,24948
eb384b5c-57bc-4c5e-879f-451173906b03_ructortest.owl_functional.owl,33,16,14720,21,15640,21,15508
eb3b16cd-affa-400f-9713-98bd93cf46ae_Umnumzaan.ttl_functional.owl,95,29,15996,30,17004,33,16868
eb3b9e5c-614a-4982-8ff4-46e69e5205b5_DeTiroides.owl_functional.owl,52,20,15312,25,16704,25,16540
eb66bd37-58b6-4a11-ad4d-9198fedf66b6_TaxonName_functional.owl,34,16,14620,20,15312,21,15360
eb8bfa42-a0ca-4977-a58f-739c3c3d96ef_people_functional.owl,32,23,15908,30,19144,27,18004
eb95c280-5524-4273-a9c6-12079ce1d2cb_estandards.owl_functional.owl,315,47,18216,108,29700,95,29608
eba921b0-589b-4d65-9f4b-30414792fc23_esg.owl_functional.owl,621,47,18516,72,23640,71,22576
ebc92bd6-86cf-440a-be5e-34b6db08a0d2_sonMapping.owl_functional.owl,136,37,16168,46,19008,43,18588
ebe1876a-3917-4ca1-bb67-6e018a07b5b8_tableprimitive_functional.owl,46,18,14764,23,15712,24,15628
ebe2450c-26f4-4ea6-9b23-813ad97feba6_FuGO.owl_functional.owl,32,16,14652,20,15364,19,15320
ebe8c484-2839-4bbd-926e-91c34d2ac1e6__regulator.ttl_functional.owl,95,34,16024,31,17060,30,16916
ec01baf3-26b9-4da9-b1c9-4f77418574cd_licyAction.owl_functional.owl,110,32,16784,38,18684,35,18416
ec09fbd9-58ba-41a3-9c84-368d91118936_OBIMay2008.owl_functional.owl,59,23,15756,24,16256,24,16068
ec302da6-fa64-475f-98bd-514b4a71a5e6_s_xp_cell.owl2_functional.owl,280,36,16968,62,22756,60,22296
ec3dd9d0-f38c-4c2e-ad96-1f00365e9b6c_ganisation.owl_functional.owl,511,47,18280,62,21140,57,20524
ec3de862-3d9b-4195-953a-968a0185b875_imitive1.0.owl_functional.owl,52,18,14748,22,15732,21,15628
ec4b9e71-5597-47be-8e03-b43df5e8afdb_da20040815.owl_functional.owl,164,30,16004,35,18552,40,18256
ec505798-4555-4edb-bb60-aaaebf1fe396_cedexCore.owl_functional.owl,161,37,16560,32,16868,31,16756
ec538584-6161-4b45-9681-6cdd210213ff_biobridge.owl_functional.owl,75,31,18032,33,18948,33,18532
ec61ef4c-c1f5-4940-941c-483a6d3fc635_tagenomics.owl_functional.owl,42,18,14800,23,15836,22,15504
ec69d911-b0eb-43e8-bf57-4ccc8befa2c0_Downrigger.ttl_functional.owl,95,28,16176,31,17020,29,16912
ec6f4491-4f4d-4648-9399-28f0417b06a5_304onto.rdf_functional.owl,130,25,15748,26,17172,24,16672
ec70e52d-8c70-46e1-a631-7bc8b6dfb100_storage.owl_functional.owl,219,55,21644,70,26508,67,25896
ec95ec5e-711a-4ac4-ae5a-340d3f06c98a_orialstep2.owl_functional.owl,74,28,16836,51,21712,55,21520
ecb4979b-478a-4e63-ab3f-05a121216418_Boat.rdf_functional.owl,95,29,15984,30,17048,29,16944
ecb79dc4-7a58-40a1-8c82-88a27d3b1d38_bibtex.owl_functional.owl,41,20,15168,22,15408,20,15348
ecbecbe2-eba5-4d95-aa33-13956f2fbd2b_IDO.obo_functional.owl,116,29,16372,33,17200,32,16912
ecc54058-9232-4f4c-bbb3-598e191fd3d6_onto.rdf_functional.owl,119,41,22616,44,23120,43,22980
ecdbec75-3dca-4adc-8ecb-7ab59223f896_que_wrench.rdf_functional.owl,95,29,16020,29,17088,30,16888
ece63562-acf1-43ec-9a20-d798b9ec6c72_i_organism.obo_functional.owl,127,24,15416,34,17684,34,17312
ecg.electrocardiography-ontology.11.owl.xml_functional.owl,437,58,19948,70,25440,69,24832
ed008509-5ac7-46df-8a43-2d94df885342_blinCore3d.owl_functional.owl,38,21,15476,23,15812,21,15688
ed13591f-1fc4-4efe-91f6-cf46fcd54c91_.1.1public.owl_functional.owl,238,43,17744,47,18940,50,18840
ed1e167c-0085-412e-8a28-c9dbd56e73da_dtn.owl_functional.owl,102,38,19044,42,21212,41,21020
ed209b08-84f9-4741-a88d-aba4bc6b61fd_r3.rdf_functional.owl,89,50,25324,145,33172,147,32412
ed22d62d-9dde-4806-98d5-dd6d88de1882_gyInferred.owl_functional.owl,157,24,15344,32,17000,31,16744
ed416836-6e4c-44d7-94c5-e129f6bd2f16_onto.rdf_functional.owl,127,43,21240,42,21624,40,21732
ed8ad42d-1992-4208-b3e2-e7410a08d961_daberg_Rum.rdf_functional.owl,95,28,15988,29,17024,29,17048
ed9fdead-5a93-461f-8e80-cbc3d7b30df9_ecrm_111201.owl_functional.owl,195,37,17096,42,18220,39,17908
eda3a6d1-1183-4a9b-9e2a-fca3f53e47d9_ethernet.owl_functional.owl,115,38,19528,45,21396,43,21424
eda88f7a-1896-4529-aae4-460d1acfb2cd_notenskalen.owl_functional.owl,202,38,18768,41,19628,42,19384
edad47f6-775b-41c8-ad92-b9777a40bca7_ML_1.2Onto.owl_functional.owl,107,29,16040,30,17940,31,17776
edda.edda-study-design-terminology.3.owl.xml_functional.owl,49,19,15032,23,15900,23,15584
eddc0ee4-225a-4822-8097-d2cea92221a5_leOntology.owl_functional.owl,27,16,14588,20,15280,18,15272
ee19bd29-3951-4032-a163-64fce382d3ea_ancorra.owl_functional.owl,30,21,15720,22,15824,22,15704
ee53f8d2-7ee4-4e37-8b7f-cf16164dc8c0_onto.rdf_functional.owl,45,21,15380,23,15920,22,15800
ee8142d8-363b-43e5-b098-04ae98473ab0_mptionTest.owl_functional.owl,224,57,27804,67,29136,64,28568
ee844417-b0ca-4f33-9671-157bd414b08a_lca0.owl_functional.owl,96,20,15084,29,19084,26,17156
ee8debfa-c011-4e68-9050-2165bfcb9a57_dyLanguage.owl_functional.owl,661,77,23128,85,24376,74,23192
ee9f124f-5e7c-4d51-bfe4-bd647e866174_mpicResult.owl_functional.owl,57,19,15020,22,15732,21,15552
eedb206b-339c-473d-bd73-12b3005d58db_iaomain.owl_functional.owl,81,32,17664,45,21388,46,21620
eede63b0-ebd8-4d19-84e4-1bf2f235f456__pathology.owl_functional.owl,332,47,18488,71,23700,70,23428
